Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
28-May-2018 15:03:39.902,-0.16,6.14,7.3,0.08,0.07,0.15,0.02,96.8,14.21,199.4,1646,0.07,100,389.31,333.1,36.26,-120.25,105.8,65.87
28-May-2018 15:03:40.898,-0.11,6.41,8.18,0.08,0.07,0.11,-0.02,96.8,14.21,199.4,1616,0.02,100,391.16,332.96,36.26,-120.25,105.8,65.87
28-May-2018 15:03:41.895,-0.07,6.23,7.47,0.1,0.08,0.09,0.06,96.8,14.21,199.4,1577,0.02,100,391.71,332.99,36.26,-120.25,105.8,65.87
28-May-2018 15:03:42.892,-0.64,6.19,6.76,0.08,0.03,0.08,-0.01,96.8,14.21,199.4,1575,0.02,100,391.81,332.98,36.26,-120.25,105.8,64
28-May-2018 15:03:43.893,-0.33,6.3,7.92,0.14,0.06,0.09,0.11,95,14.21,199.4,1581,0.02,100,391.49,333.05,36.26,-120.25,105.8,63.38
28-May-2018 15:03:44.897,-0.34,6.24,6.94,0.1,0.08,0.13,0.08,95,14.21,199.4,1770,0.05,100,391.33,332.79,36.26,-120.25,105.8,62.76
28-May-2018 15:03:45.896,0.25,6.46,6.9,0.07,0.06,0.11,0.04,95,14.21,199.4,1727,0.06,100,392.1,332.76,36.26,-120.25,105.8,62.76
28-May-2018 15:03:46.907,0.23,6.73,7.21,0.08,0.08,0.1,0,95,14.21,199.4,1567,0.07,100,392.15,332.83,36.26,-120.25,105.8,62.76
28-May-2018 15:03:47.903,-0.48,6.66,7.45,0.12,0.06,0.1,-0,95,14.21,199.4,1579,0.07,100,390.45,332.91,36.26,-120.25,105.8,62.76
28-May-2018 15:03:48.905,-0.35,6.22,6.49,0.09,0.01,0.15,0.08,95,14.21,199.4,1579,0.07,100,390.06,333.06,36.26,-120.25,105.8,63.38
28-May-2018 15:03:49.895,-0.83,6.67,6.79,0.08,0.01,0.13,-0.01,95,14.21,199.4,1596,0.07,100,391.06,333.18,36.26,-120.25,105.8,64
28-May-2018 15:03:50.904,-0.12,6.57,5.78,-0,0.02,0.13,-0.02,95,14.21,199.4,1602,0.07,100,391.84,333.1,36.26,-120.25,104,64
28-May-2018 15:03:51.906,-0.55,7,7.52,0.09,0.04,0.16,0.07,95,14.21,199.4,1618,0.07,100,390.59,333.05,36.26,-120.25,104,64.62
28-May-2018 15:03:52.892,-0.18,6.2,6.3,0.01,0.07,0.08,-0.06,95,14.21,201.2,1616,0.07,100,389.64,332.97,36.26,-120.25,104,64.62
28-May-2018 15:03:53.892,-0.36,6.78,7.5,0.1,0.05,0.14,0.06,95,14.21,201.2,1616,0.07,100,390.26,332.54,36.26,-120.25,104,64.62
28-May-2018 15:03:54.901,-0.36,6.68,7.21,0.11,0.05,0.11,-0.12,95,14.21,201.2,1635,0.07,100,390.67,332.92,36.26,-120.25,104,65.24
28-May-2018 15:03:55.895,-0.1,6.52,6.95,0.06,0.04,0.11,0.01,95,14.21,201.2,1648,0.07,100,390.26,332.97,36.26,-120.25,104,65.87
28-May-2018 15:03:56.892,-0.09,6.68,6.71,0.07,0.03,0.1,0.02,95,14.21,203,1653,0.07,100,390.52,333.03,36.26,-120.25,104,65.87
28-May-2018 15:03:57.893,-0.13,6.57,7.29,0.07,0.02,0.09,0.02,95,14.21,203,1665,0.07,100,391.57,332.95,36.26,-120.25,104,66.49
28-May-2018 15:03:58.893,-0.63,6.6,7.09,0.09,0.01,0.12,-0.05,95,14.21,203,1667,0.07,100,391.25,332.94,36.26,-120.25,104,66.49
28-May-2018 15:03:59.895,-0.44,6.31,7.15,0.08,0.05,0.09,0.03,95,14.21,203,1674,0.07,100,389.02,333.02,36.26,-120.25,104,67.11
28-May-2018 15:04:00.901,-0.3,6.88,7.17,0.12,0.06,0.15,0.03,95,14.21,203,1680,0.07,100,388.85,333.05,36.26,-120.25,104,67.11
28-May-2018 15:04:01.898,-0.45,6.45,6.55,0.06,0.05,0.11,-0.03,95,14.21,204.8,1681,0.07,100,388.88,332.9,36.26,-120.25,104,67.73
28-May-2018 15:04:02.891,-0.95,6.08,7.04,0.07,-0,0.07,0.02,95,14.21,204.8,1685,0.07,100,387.73,332.78,36.26,-120.25,104,67.73
28-May-2018 15:04:03.891,-0.2,6.59,7.28,0.11,0.09,0.11,0.01,95,14.21,204.8,1693,0.07,100,387.65,332.84,36.26,-120.25,104,67.73
28-May-2018 15:04:04.891,-0.26,6.62,7.1,0.03,-0,0.1,0.01,95,14.21,204.8,1700,0.08,100,387.83,332.92,36.26,-120.25,102.2,68.35
28-May-2018 15:04:05.891,-0.38,6.05,6.81,0.07,0.05,0.1,-0.01,95,14.21,204.8,1708,0.08,100,387.97,332.89,36.27,-120.25,102.2,68.35
28-May-2018 15:04:06.891,-0.49,6.8,7.4,0.13,0.06,0.13,-0.01,95,14.21,204.8,1712,0.08,100,389,332.9,36.27,-120.25,102.2,68.35
28-May-2018 15:04:07.895,0.18,6.89,6.46,0.08,0.14,0.17,0.09,95,14.21,204.8,1716,0.08,100,391.25,332.94,36.27,-120.25,102.2,68.97
28-May-2018 15:04:08.909,-0.36,6.73,6.55,0.06,0.05,0.12,0.01,95,14.21,204.8,1729,0.08,100,393.02,333.02,36.27,-120.25,102.2,69.59
28-May-2018 15:04:09.894,-0.29,6.36,7.14,0.08,0.04,0.05,0,95,14.21,204.8,1730,0.08,100,394.99,333.16,36.27,-120.25,102.2,69.59
28-May-2018 15:04:10.895,-1.29,6.52,6.59,0.08,-0.04,0.12,-0.03,95,14.21,204.8,1743,0.08,100,393.06,333.4,36.27,-120.25,102.2,69.59
28-May-2018 15:04:11.894,-1.04,6.74,7.32,0.1,-0.01,0.14,0.04,95,14.21,204.8,1749,0.08,100,392.67,332.76,36.27,-120.25,102.2,70.21
28-May-2018 15:04:12.907,0.1,6.6,7.07,0.09,0.1,0.12,0.02,95,14.21,204.8,1747,0.08,100,392.68,332.85,36.27,-120.25,102.2,70.21
28-May-2018 15:04:13.909,-0.35,6.53,7.03,0.08,0.04,0.16,0.04,95,14.21,204.8,1754,0.08,100,392.91,332.93,36.27,-120.25,102.2,70.21
28-May-2018 15:04:14.902,-0.92,6.35,6.63,0.04,0.06,0.12,0.12,95,14.21,204.8,1768,0.08,100,394.91,333.05,36.27,-120.25,102.2,70.21
28-May-2018 15:04:15.896,-0.49,6.35,7.63,0.12,0.07,0.06,0.06,95,14.21,204.8,1762,0.08,100,396.18,333.18,36.27,-120.25,102.2,70.84
28-May-2018 15:04:16.893,-1,6.65,7.89,0.16,0,0.14,-0.01,95,14.21,204.8,1775,0.08,100,398.18,333.17,36.27,-120.25,102.2,70.84
28-May-2018 15:04:17.896,0.41,5.79,8.38,0.14,0.09,0.17,-0.11,95,14.21,206.6,1779,0.08,100,399.79,333.28,36.27,-120.25,102.2,71.46
28-May-2018 15:04:18.897,-0.83,7.45,8.15,0.13,-0.01,0.17,0.08,95,14.21,206.6,1781,0.08,100,401.54,333.22,36.27,-120.25,102.2,71.46
28-May-2018 15:04:19.902,-0.2,5.95,6.94,0.04,0.02,0.17,0.16,95,14.21,206.6,2034,0.08,100,401.49,332.86,36.27,-120.25,102.2,71.46
28-May-2018 15:04:20.906,-0.73,6.53,6.21,0.07,0.02,0.12,-0.07,95,14.21,206.6,2512,0.09,100,402.17,332.55,36.27,-120.25,102.2,72.08
28-May-2018 15:04:21.911,-0.49,6.82,7.67,0.15,0.04,0.15,0.08,95,14.21,206.6,2572,0.11,100,403.12,332.39,36.27,-120.25,102.2,72.08
28-May-2018 15:04:22.909,-0.1,6.25,7.53,0.04,0.08,0.09,0.07,95,14.21,206.6,2581,0.11,100,403.21,332.61,36.27,-120.25,102.2,72.7
28-May-2018 15:04:23.900,-0.09,6,6.46,0,0.08,0.06,-0.04,95,14.21,206.6,2592,0.11,100,403.79,332.75,36.27,-120.25,102.2,73.32
28-May-2018 15:04:24.894,-0.31,6.62,6.74,0.07,0.06,0.12,-0.01,95,14.21,206.6,2494,0.11,100,403.54,332.74,36.27,-120.25,102.2,73.94
28-May-2018 15:04:25.889,0.49,6.33,7.55,0.11,0.14,0.1,0.07,95,14.21,206.6,2446,0.11,100,403.78,332.47,36.27,-120.25,102.2,73.94
28-May-2018 15:04:26.902,0.4,6.28,6.68,0.05,0.04,0.08,-0,95,14.21,206.6,2199,0.1,100,405.09,332.68,36.27,-120.25,102.2,74.56
28-May-2018 15:04:27.910,0.36,6.99,7.15,0.12,0,0.1,0.11,95,14.21,206.6,1859,0.08,100,404.66,333.07,36.27,-120.25,102.2,74.56
28-May-2018 15:04:28.903,-0.11,6.85,6.79,0.09,0.15,0.08,-0.01,95,14.21,206.6,1863,0.08,100,404.55,333.23,36.27,-120.25,102.2,74.56
28-May-2018 15:04:29.894,-0.51,6.07,7.41,0.13,0.09,0.09,-0.05,95,14.21,206.6,1860,0.08,100,405.48,333.31,36.27,-120.25,102.2,74.56
28-May-2018 15:04:30.893,-0.54,6.61,6.44,0.05,0.02,0.11,0.02,95,14.21,206.6,1865,0.08,100,403.93,333.49,36.27,-120.25,102.2,74.56
28-May-2018 15:04:31.893,-0.64,6.76,7.18,0.11,0.04,0.13,0.08,95,14.21,206.6,1858,0.08,100,402.82,333.3,36.27,-120.25,102.2,74.56
28-May-2018 15:04:32.897,0.19,6.47,6.92,0.07,0.12,0.09,0.06,95,14.21,208.4,1853,0.08,100,402.95,332.87,36.27,-120.26,102.2,74.56
28-May-2018 15:04:33.910,0.58,6.54,7.13,0.09,0.15,0.12,0.03,93.2,14.21,208.4,1860,0.08,100,403.48,332.98,36.27,-120.26,102.2,74.56
28-May-2018 15:04:34.894,-0.29,6.38,7.91,0.08,0.06,0.1,0.11,93.2,14.21,208.4,1848,0.08,100,405.56,332.93,36.27,-120.26,102.2,74.56
28-May-2018 15:04:35.893,-0.96,6.28,5.08,-0.07,-0.01,0.09,-0.18,93.2,14.21,208.4,1850,0.08,100,404.73,332.67,36.27,-120.26,102.2,73.94
28-May-2018 15:04:36.895,-0.27,5.98,7.19,0.07,0.06,0.06,0.03,93.2,14.21,208.4,1849,0.08,100,404.59,332.58,36.27,-120.26,102.2,73.94
28-May-2018 15:04:37.894,-0.11,6.1,6.9,0.08,0.08,0.07,0,93.2,14.21,208.4,1848,0.08,100,406.82,332.62,36.27,-120.26,102.2,73.94
28-May-2018 15:04:38.892,-0.17,6.79,6.63,0.07,0.08,0.13,0.05,93.2,14.21,208.4,1845,0.08,100,407.47,333.07,36.27,-120.26,102.2,73.94
28-May-2018 15:04:39.898,-0.16,6.63,7.44,0.1,-0.02,0.09,0.04,93.2,14.21,208.4,1847,0.08,100,408.32,332.92,36.27,-120.26,102.2,73.94
28-May-2018 15:04:40.899,-0.3,6.46,7.23,0.09,0.11,0.14,-0.06,95,14.21,208.4,1841,0.08,100,408.26,332.93,36.27,-120.26,102.2,73.94
28-May-2018 15:04:41.894,-0.69,6.51,7.57,0.12,0,0.13,0.05,95,14.21,208.4,1843,0.08,100,410.76,333.06,36.27,-120.26,102.2,73.94
28-May-2018 15:04:42.903,-0.87,6.37,7.73,0.13,0.07,0.11,-0.01,95,14.21,208.4,1844,0.08,100,412.29,332.93,36.27,-120.26,102.2,73.94
28-May-2018 15:04:43.895,-0.73,6.3,6.96,0.04,-0.01,0.12,0.01,95,14.21,206.6,1848,0.08,100,413.15,333.01,36.28,-120.26,102.2,73.94
28-May-2018 15:04:44.903,-0.45,6.85,8.19,0.19,0.05,0.15,0.13,95,14.21,206.6,1841,0.08,100,414.25,332.53,36.28,-120.26,102.2,73.94
28-May-2018 15:04:45.899,-0.22,6.06,7.86,0.12,0.07,0.07,0.1,95,14.21,206.6,1843,0.08,100,414.95,332.84,36.28,-120.26,102.2,73.94
28-May-2018 15:04:46.892,-0.66,6.65,7.19,0.15,0.02,0.13,0.03,95,14.21,206.6,1841,0.08,100,414.72,333.03,36.28,-120.26,102.2,73.94
28-May-2018 15:04:47.906,-0.19,6.55,7.2,0.1,0.07,0.12,0.03,95,14.21,206.6,1844,0.08,100,414.47,332.78,36.28,-120.26,102.2,73.94
28-May-2018 15:04:48.899,-0.18,6.57,7.18,0.11,0.07,0.12,0.03,95,14.21,206.6,1846,0.08,100,415,332.88,36.28,-120.26,102.2,73.94
28-May-2018 15:04:49.908,-0.26,6.68,7.62,0.14,0.03,0.1,0.02,95,14.21,206.6,1840,0.08,100,415.45,333.15,36.28,-120.26,102.2,73.94
28-May-2018 15:04:50.909,0.02,6.47,6.46,0.1,0.12,0.13,0.08,95,14.21,206.6,1848,0.08,100,415.09,332.93,36.28,-120.26,102.2,73.94
28-May-2018 15:04:51.893,-1.19,6.79,8.26,0.2,0.07,0.08,-0.11,95,14.21,206.6,1841,0.08,100,414.8,332.87,36.28,-120.26,102.2,73.94
28-May-2018 15:04:52.896,-0.85,6.45,7.81,0.08,-0.02,0.07,-0.07,95,14.21,206.6,1838,0.08,100,415.11,332.62,36.28,-120.26,102.2,73.94
28-May-2018 15:04:53.892,-0.5,6.08,8.01,0.13,-0.04,0.11,-0,95,14.21,206.6,1844,0.08,100,416.31,332.71,36.28,-120.26,102.2,73.94
28-May-2018 15:04:54.895,0.07,6.12,6.95,0.05,0.03,0.17,0.08,95,14.21,206.6,1844,0.08,100,416.37,332.73,36.28,-120.26,102.2,73.94
28-May-2018 15:04:55.895,-0.24,6.76,8.15,0.15,0.07,0.15,0.08,95,14.21,206.6,1841,0.08,100,418.69,332.78,36.28,-120.26,102.2,73.94
28-May-2018 15:04:56.896,0.03,7.08,7.51,0.16,0.03,0.15,-0,95,14.21,206.6,1842,0.08,100,419.07,332.81,36.28,-120.26,102.2,73.94
28-May-2018 15:04:57.895,-0.52,6.53,7.06,0.04,0.04,0.02,-0.01,93.2,14.21,206.6,1842,0.08,100,419.58,332.83,36.28,-120.26,102.2,73.94
28-May-2018 15:04:58.900,-0.32,7.02,7.71,0.17,0.06,0.17,0.08,93.2,14.21,206.6,1843,0.08,100,420.65,332.89,36.28,-120.26,102.2,73.94
28-May-2018 15:04:59.895,-0.53,6.52,6.87,0.13,0.04,0.12,-0,93.2,14.21,206.6,1847,0.08,100,421.79,332.77,36.28,-120.26,102.2,73.94
28-May-2018 15:05:00.908,-0.51,6.54,6.68,0.06,0.04,0.12,-0.02,93.2,14.21,206.6,1841,0.08,100,423.25,332.9,36.28,-120.26,102.2,73.94
28-May-2018 15:05:01.912,0.04,6.42,7.38,0.08,0.08,0.03,-0.02,93.2,14.21,206.6,1841,0.08,100,424.02,332.93,36.28,-120.26,102.2,73.94
28-May-2018 15:05:02.896,0.55,5.83,7.44,0.07,0.13,0.13,0.07,93.2,14.21,206.6,1843,0.08,100,424.83,332.93,36.28,-120.26,102.2,73.94
28-May-2018 15:05:03.897,-0.99,6.3,7.53,0.08,-0,0.08,-0.07,93.2,14.21,206.6,1843,0.08,100,424.04,333.17,36.28,-120.26,100.4,73.94
28-May-2018 15:05:04.892,-1.12,6.66,7.04,0.1,0.07,0.13,0.01,93.2,14.21,206.6,1844,0.08,100,422.49,333.32,36.28,-120.26,100.4,73.94
28-May-2018 15:05:05.900,0.02,6,6.68,0.06,0.05,0.05,0.02,93.2,14.21,204.8,1846,0.08,100,422.89,333.1,36.28,-120.26,100.4,73.94
28-May-2018 15:05:06.904,-0.3,6.87,7.05,0.11,0.09,0.14,0.06,93.2,14.21,204.8,1849,0.08,100,423.07,333.2,36.28,-120.26,102.2,73.94
28-May-2018 15:05:07.900,-0.2,7.08,7.62,0.12,0.02,0.15,0.08,93.2,14.21,204.8,1851,0.08,100,424,333.65,36.28,-120.26,102.2,73.94
28-May-2018 15:05:08.906,-0.39,6.33,7.2,0.08,0.07,0.08,0.08,93.2,14.21,204.8,1849,0.08,100,424.19,333.09,36.28,-120.26,102.2,73.94
28-May-2018 15:05:09.896,-0.79,5.92,6.94,0.04,0.03,0.14,0.04,93.2,14.21,204.8,1844,0.08,100,421.84,332.98,36.28,-120.26,102.2,73.94
28-May-2018 15:05:10.902,-0.57,5.64,7.38,0.08,0.03,0.03,0.05,93.2,14.21,204.8,1850,0.08,100,421.38,332.85,36.28,-120.26,102.2,73.94
28-May-2018 15:05:11.893,-0.53,5.79,6.69,0.01,0.04,0.04,-0.02,93.2,14.21,204.8,1846,0.08,100,420.86,332.73,36.28,-120.26,102.2,73.94
28-May-2018 15:05:12.900,-0.68,6.26,6.64,0.04,0.02,0.09,-0.02,93.2,14.21,204.8,1846,0.08,100,421.94,332.6,36.28,-120.26,102.2,73.94
28-May-2018 15:05:13.894,0.05,5.81,7.56,0.08,0.1,0.04,0.07,93.2,14.21,204.8,1845,0.08,100,423.54,332.87,36.28,-120.26,102.2,73.94
28-May-2018 15:05:14.904,-0.44,6.41,7.75,0.13,0.05,0.09,0.02,93.2,14.21,204.8,1847,0.08,100,426.95,332.74,36.28,-120.26,102.2,73.94
28-May-2018 15:05:15.902,-0.99,6.5,6.48,0.09,0.02,0.06,0.05,93.2,14.21,204.8,1850,0.08,100,428.99,333.11,36.28,-120.26,102.2,73.94
28-May-2018 15:05:16.900,-0.55,6.22,6.54,0.03,0.08,0.1,-0.04,93.2,14.21,204.8,1847,0.08,100,430,332.97,36.28,-120.26,102.2,73.94
28-May-2018 15:05:17.898,-0.17,6.5,6.81,0.1,0.05,0.14,0.02,93.2,14.21,204.8,1846,0.08,100,430.47,332.86,36.28,-120.26,102.2,73.94
28-May-2018 15:05:18.892,-0.79,6.56,7.71,0.14,0.04,0.1,0.04,95,14.21,204.8,1846,0.08,100,430.51,332.82,36.28,-120.26,102.2,73.94
28-May-2018 15:05:19.894,0.16,6.61,6.46,0.12,0.1,0.08,0.07,95,14.21,204.8,1851,0.08,100,430.21,332.89,36.28,-120.26,102.2,73.94
28-May-2018 15:05:20.909,0.21,5.81,7.56,0.08,0.11,0.04,0.07,95,14.21,204.8,1851,0.08,100,430.36,332.93,36.28,-120.26,102.2,73.94
28-May-2018 15:05:21.894,-0.15,5.75,7.22,0.07,0.08,0.04,0.04,95,14.21,204.8,1849,0.08,100,430.61,332.97,36.29,-120.26,102.2,73.94
28-May-2018 15:05:22.894,-0.19,6.49,8.11,0.16,0.07,0.11,0.13,95,14.21,204.8,1848,0.08,100,431.29,333.07,36.29,-120.26,102.2,73.94
28-May-2018 15:05:23.904,0.17,5.84,6.8,0.07,0.11,0.05,-0.01,95,14.21,204.8,1843,0.08,100,432.66,333.62,36.29,-120.26,102.2,73.94
28-May-2018 15:05:24.890,-0.96,6.48,5.82,-0,-0.01,0.11,-0.11,95,14.21,204.8,1845,0.08,100,433.95,334.5,36.29,-120.26,102.2,73.94
28-May-2018 15:05:25.897,-0.77,6.54,8.33,0.19,0.02,0.08,0.02,95,14.21,204.8,1846,0.08,100,433.4,334.39,36.29,-120.26,102.2,73.94
28-May-2018 15:05:26.899,-0.47,6.32,7.58,0.11,0.01,0.11,0.1,95,14.21,204.8,1842,0.08,100,432.71,334.42,36.29,-120.26,102.2,73.94
28-May-2018 15:05:27.894,0.02,6.22,7.19,0.07,0.02,0.13,0.08,95,14.21,204.8,1847,0.08,100,431.07,334.16,36.29,-120.26,102.2,73.94
28-May-2018 15:05:28.902,-1.82,6.28,6.98,0.07,-0.05,0.06,-0.04,95,14.21,204.8,1845,0.08,100,429.78,333.87,36.29,-120.26,102.2,73.94
28-May-2018 15:05:29.890,-1.62,6.46,7.16,0.1,0.01,0.07,-0.01,95,14.21,204.8,1850,0.07,100,430,332.93,36.29,-120.26,102.2,73.94
28-May-2018 15:05:30.900,-1.13,6.61,5.9,0.08,0.03,0.13,-0.02,95,14.21,204.8,1846,0.08,100,429.93,332.39,36.29,-120.26,102.2,73.94
28-May-2018 15:05:31.908,-0.4,5.88,6.5,-0,0.04,0.06,-0.04,95,14.21,204.8,1846,0.08,100,429.86,332.42,36.29,-120.26,102.2,73.94
28-May-2018 15:05:32.895,-0.57,5.89,8.09,0.08,0.1,0.11,-0.06,95,14.21,204.8,1844,0.08,100,430.1,332.31,36.29,-120.27,102.2,73.94
28-May-2018 15:05:33.893,-0.59,5.87,6.91,0.03,0.03,0.05,0,95,14.21,203,1840,0.08,100,430.74,332.75,36.29,-120.27,102.2,73.94
28-May-2018 15:05:34.892,-1.02,6.68,7.83,0.1,-0.01,0.13,0.1,95,14.21,203,1843,0.08,100,430.14,332.81,36.29,-120.27,102.2,73.94
28-May-2018 15:05:35.893,0.54,5.69,6.92,0.02,0.15,0.03,0,95,14.21,203,1841,0.07,100,429.27,332.71,36.29,-120.27,102.2,73.94
28-May-2018 15:05:36.902,0.39,5.98,6.86,0.08,0.07,0.13,0.02,95,14.21,203,1837,0.07,100,428.14,332.78,36.29,-120.27,102.2,73.94
28-May-2018 15:05:37.893,-0.35,6.69,7.25,0.11,0.06,0.12,-0.04,95,14.21,203,1843,0.07,100,427.27,332.7,36.29,-120.27,102.2,73.94
28-May-2018 15:05:38.894,-0.72,5.78,7.39,0.08,0.01,0.15,0.01,95,14.21,203,1844,0.08,100,425.97,332.76,36.29,-120.27,102.2,73.94
28-May-2018 15:05:39.894,-0.66,6.21,6.31,0.01,0.05,0.12,0.12,95,14.21,203,1840,0.08,100,425.77,332.88,36.29,-120.27,102.2,73.94
28-May-2018 15:05:40.898,-0.64,6.8,6.26,0.05,0.02,0.09,0.04,95,14.21,203,1836,0.08,100,426.5,332.6,36.29,-120.27,102.2,73.94
28-May-2018 15:05:41.895,-0.36,5.88,8.27,0.14,0.05,0.06,0.03,95,14.21,203,1843,0.08,100,426.11,332.73,36.29,-120.27,102.2,73.94
28-May-2018 15:05:42.897,0.1,6.37,6.69,0.09,0.1,0.1,-0.02,95,14.21,203,1845,0.08,100,425,332.88,36.29,-120.27,102.2,73.94
28-May-2018 15:05:43.894,-0.59,6.31,7.06,0.07,0.03,0.09,0.02,95,14.21,203,1844,0.08,100,424.99,332.94,36.29,-120.27,102.2,73.94
28-May-2018 15:05:44.894,-0.33,5.89,6.41,0.06,0.06,0.05,-0.05,95,14.21,203,1845,0.08,100,424.09,332.88,36.29,-120.27,102.2,73.94
28-May-2018 15:05:45.892,-0.78,6.29,6.76,0.05,0.01,0.09,-0.01,95,14.21,203,1846,0.08,100,423.16,332.91,36.29,-120.27,102.2,73.94
28-May-2018 15:05:46.893,-0.57,6.06,7.35,0.08,0.04,0.15,-0.08,95,14.21,203,1846,0.08,100,421.48,332.99,36.29,-120.27,102.2,73.94
28-May-2018 15:05:47.892,-0.11,6.84,7.44,0.14,-0.02,0.14,0.14,95,14.21,203,1846,0.08,100,421.43,333,36.29,-120.27,102.2,73.94
28-May-2018 15:05:48.893,-0.6,5.95,7.14,0.05,0.07,0.06,0.04,95,14.21,203,1843,0.08,100,415.21,333.02,36.29,-120.27,102.2,73.94
28-May-2018 15:05:49.893,-1.43,5.56,7.79,0.1,-0.02,0.19,0.09,95,14.21,203,1843,0.07,100,413.76,332.96,36.29,-120.27,102.2,73.94
28-May-2018 15:05:50.893,-0.16,6.04,6.88,0.04,0.16,0.13,-0.05,95,14.21,203,1849,0.07,100,413.34,332.91,36.29,-120.27,102.2,73.94
28-May-2018 15:05:51.893,0.18,6.68,6.51,0.12,0.11,0.15,0.06,95,14.21,203,1854,0.07,100,412.32,332.82,36.29,-120.27,102.2,73.94
28-May-2018 15:05:52.899,-0.19,6.45,6.83,0.11,0.03,0.08,0.17,95,14.21,203,1846,0.07,100,410.84,332.79,36.29,-120.27,102.2,73.94
28-May-2018 15:05:53.894,-0.98,6.59,7.67,0.14,0.05,0.06,0.09,95,14.21,203,1846,0.07,100,409.31,332.82,36.29,-120.27,102.2,73.94
28-May-2018 15:05:54.905,-0.5,6.21,6.47,0.02,0.04,0.08,-0.04,95,14.21,203,1842,0.07,100,407.46,332.62,36.29,-120.27,102.2,73.94
28-May-2018 15:05:55.893,-0.08,7.26,8.55,0.2,0.08,0.19,0.17,95,14.21,203,1849,0.07,100,404.81,332.46,36.29,-120.27,102.2,73.94
28-May-2018 15:05:56.893,-0.49,6.51,4.77,-0.07,0.04,0.11,-0.21,96.8,14.21,203,1851,0.07,100,404.58,333.07,36.29,-120.27,102.2,73.94
28-May-2018 15:05:57.894,0.35,6.3,7.12,0.01,0.06,-0.05,-0.05,96.8,14.21,203,1846,0.06,100,403.88,333.19,36.29,-120.27,102.2,73.94
28-May-2018 15:05:58.892,-0.86,6.53,7.39,0.11,0.01,0.11,0.05,96.8,14.21,203,1851,0.07,100,402.54,333.37,36.29,-120.27,102.2,73.94
28-May-2018 15:05:59.892,-0.45,6.46,7.21,0.14,0.01,0.09,0.01,96.8,14.21,203,1840,0.07,100,399.51,332.93,36.3,-120.27,102.2,73.94
28-May-2018 15:06:00.900,-0.98,6.66,6.77,0.08,0.03,0.15,0,96.8,14.21,203,1847,0.07,100,397.28,332.38,36.3,-120.27,102.2,73.94
28-May-2018 15:06:01.893,0.11,5.55,7.7,0.07,0.07,0.12,0,96.8,14.21,203,1842,0.07,100,398.33,332.59,36.3,-120.27,102.2,73.94
28-May-2018 15:06:02.899,-0.4,6.67,6.98,0.13,0.05,0.13,0.01,96.8,14.21,203,1838,0.08,100,398.35,332.81,36.3,-120.27,102.2,73.32
28-May-2018 15:06:03.901,-0.15,6.56,7.38,0.11,0.08,0.12,0.05,96.8,14.21,203,1844,0.08,100,398.2,332.65,36.3,-120.27,102.2,73.32
28-May-2018 15:06:04.901,0.07,6.59,7.54,0.1,0.1,0.12,0.07,96.8,14.21,203,1836,0.08,100,397.61,332.52,36.3,-120.27,102.2,73.32
28-May-2018 15:06:05.893,0.34,6.35,7.58,0.11,0.13,0.1,0.07,96.8,14.21,203,1836,0.08,100,396.94,332.83,36.3,-120.27,102.2,73.32
28-May-2018 15:06:06.893,-0.1,5.85,6.2,-0.03,-0,0.09,0.07,96.8,14.21,203,1838,0.08,100,398.87,333.23,36.3,-120.27,102.2,73.32
28-May-2018 15:06:07.903,-0.04,6,7.07,0.09,0.14,0.14,0.01,96.8,14.21,201.2,1838,0.08,100,399.67,333.2,36.3,-120.27,102.2,73.32
28-May-2018 15:06:08.896,-0.49,6.63,7,0.09,-0.02,0.11,-0.04,96.8,14.21,201.2,1836,0.08,100,399.65,333.43,36.3,-120.27,102.2,73.32
28-May-2018 15:06:09.897,-0.79,6.34,7.65,0.13,0.03,0.06,0.06,96.8,14.21,201.2,1833,0.08,100,400.16,333.28,36.3,-120.27,102.2,73.32
28-May-2018 15:06:10.893,0.08,6.32,6.41,0.02,0,0.05,-0.15,96.8,14.21,201.2,1837,0.08,100,402.57,332.6,36.3,-120.27,102.2,73.32
28-May-2018 15:06:11.906,-0.13,5.92,7.38,0.05,0.06,0.03,0.06,96.8,14.21,201.2,1835,0.08,100,404.11,332.73,36.3,-120.27,102.2,73.94
28-May-2018 15:06:12.893,-0.25,6.43,9.47,0.27,0.04,0.1,0.16,96.8,14.21,201.2,1800,0.02,100,403.97,332.17,36.3,-120.27,102.2,72.08
28-May-2018 15:06:13.894,-0.27,6.23,7.54,0.1,0.07,0.04,0.13,96.8,14.21,203,1781,0.02,100,404.08,331.44,36.3,-120.27,102.2,70.84
28-May-2018 15:06:14.904,-0.53,5.97,7.81,0.12,0.05,0.01,0.1,96.8,14.21,203,1707,0.02,100,404.17,331.66,36.3,-120.27,104,69.59
