Device Time, G(x), G(y), G(z), G(calibrated), 100-0kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Brake switch 5(bite),Closed throttle(bite),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (GPS)(mph),Speed (OBD)(mph),AC
09-Jun-2018 16:21:27.265,-0.33,7.07,4.03,-0.07,-,0.03,-0.07,-0.14,-,13.92,0,0,-,700,0.02,90.59,1318.62,270.57,33.03,-116.87,-,39.28,0,-
09-Jun-2018 16:21:28.265,-2.13,8.17,6.53,-0.01,-,-0.16,0.04,0.12,-,13.92,0,0,-,700,0.02,90.59,1317.62,270.2,33.03,-116.87,-,39.38,0,-
09-Jun-2018 16:21:29.266,-1.26,7.96,5.36,0.02,-,-0.07,0.02,-0,-,13.92,0,0,-,700,0.02,90.59,1316.18,269.82,33.03,-116.87,-,39.45,0,-
09-Jun-2018 16:21:30.267,-1.12,7.66,6.15,0.08,-,-0.15,0.01,0.05,-,13.92,0,0,-,700,0.02,90.59,1316.21,269.68,33.03,-116.87,-,39.86,0,-
09-Jun-2018 16:21:31.264,-0.61,8.39,6.57,0.13,-,-0.04,0.01,-0.02,-,13.92,0,0,-,700,0.02,90.59,1314.7,269.24,33.03,-116.87,-,39.57,0,-
09-Jun-2018 16:21:32.265,-1.74,7.93,6.13,0.08,-,-0.07,0.12,0.07,-,13.92,0,0,-,700,0.02,90.59,1313.92,269.71,33.03,-116.87,-,39.07,0,-
09-Jun-2018 16:21:33.267,-0.49,7.97,5.83,0.05,-,-0.02,0,0.05,-,13.92,0,0,-,700,0.02,90.59,1313.22,268.98,33.03,-116.87,-,38.81,0,-
09-Jun-2018 16:21:34.266,-1.02,6.82,4.59,-0.03,-,-0.15,-0.07,0.02,-,13.92,0,0,-,700,0.02,90.59,1313.52,268.69,33.03,-116.87,-,39.36,0,-
09-Jun-2018 16:21:35.264,-0.88,7.27,5.27,0.01,-,-0.03,-0.05,-0.01,-,13.92,0,0,-,700,0.02,90.59,1313.66,270.11,33.03,-116.87,-,39.03,0,-
09-Jun-2018 16:21:36.266,-0.75,8.49,6.55,0.13,-,-0.02,0.08,0.12,-,13.92,0,0,-,700,0.02,90.59,1312.38,269.95,33.03,-116.87,-,39.42,0,-
09-Jun-2018 16:21:37.266,-0.53,10.95,8.5,0.45,-,0,0.33,0.32,-,13.92,0,0,-,700,0.02,90.59,1310.89,270.08,33.03,-116.87,-,39.4,0,-
09-Jun-2018 16:21:38.267,-0.92,7.55,4.7,-0.05,-,-0.07,-0.08,-0.07,-,13.92,0,0,-,700,0.02,90.59,1309.5,270.35,33.03,-116.87,-,39.2,0,-
09-Jun-2018 16:21:39.265,-1.46,6.68,4.64,-0.08,-,-0.07,0.02,0.04,-,13.92,0,0,-,700,0.02,90.59,1308.1,270.47,33.03,-116.87,-,39.17,0,-
09-Jun-2018 16:21:40.265,0.46,7.35,5.31,-0.04,-,-0.1,0.02,0.03,-,13.92,0,0,-,700,0.02,90.59,1307.6,269.49,33.03,-116.87,-,39.01,0,-
09-Jun-2018 16:21:41.265,-0.8,6.57,3.28,-0.21,-,-0,-0.1,-0.19,-,13.92,0,0,-,700,0.02,90.59,1308.18,269.74,33.03,-116.87,-,38.75,0,-
09-Jun-2018 16:21:42.269,-1.17,7.83,4.6,-0.03,-,0.06,-0.1,0.08,-,13.92,0,0,-,700,0.02,90.59,1308.56,270.09,33.03,-116.87,-,38.77,0,-
09-Jun-2018 16:21:43.266,-0.63,7.91,5.71,0.03,-,-0.01,0.02,0.03,-,13.92,0,0,-,700,0.02,90.59,1310.06,270.88,33.03,-116.87,-,39.01,0,-
09-Jun-2018 16:21:44.268,-1.32,9.57,7.1,0.26,-,-0.08,0.19,0.18,-,13.92,0,0,-,700,0.02,90.59,1311.18,271.24,33.03,-116.88,-,39.48,0,-
09-Jun-2018 16:21:45.266,-1.41,8.24,6.4,0.11,-,-0.08,0.05,0.1,-,13.92,0,0,-,700,0.02,90.59,1311.59,270.86,33.03,-116.88,-,39.15,0,-
09-Jun-2018 16:21:46.266,-1.66,9.03,6.48,-0,-,-0.11,0.13,0.11,-,13.92,0,0,-,700,0.02,90.59,1311.94,270.36,33.03,-116.88,-,38.94,0,-
09-Jun-2018 16:21:47.265,-1.35,7.92,5.63,0.04,-,-0.08,0.02,0.03,-,13.92,0,0,-,700,0.02,90.59,1312.23,270.44,33.03,-116.88,-,38.93,0,-
09-Jun-2018 16:21:48.265,-0.64,7.82,5.83,0.03,-,-0.08,0,0.02,-,13.92,0,0,-,700,0.02,90.59,1311.98,269.69,33.03,-116.88,-,39.26,0,-
09-Jun-2018 16:21:49.265,-0.75,8.2,5.53,0.1,-,-0.07,0.07,0.22,-,13.92,0,0,-,700,0.02,90.59,1311.52,269.86,33.03,-116.88,-,39.13,0,-
09-Jun-2018 16:21:50.264,-1.06,7.32,7.19,0.09,-,-0.13,0.03,0.08,-,13.92,0,0,-,700,0.02,90.59,1311.25,269.83,33.03,-116.88,-,39.52,0,-
09-Jun-2018 16:21:51.265,-0.44,6.45,3.49,-0.03,-,-0.06,-0.05,0.05,-,13.92,0,0,-,700,0.02,90.59,1310.38,269.5,33.03,-116.88,-,39.52,0,-
09-Jun-2018 16:21:52.265,-1.56,6.86,4.02,-0.14,-,-0.1,-0.09,-0.14,-,13.92,0,0,-,700,0.02,90.59,1309.01,269.11,33.03,-116.88,-,39.44,0,-
09-Jun-2018 16:21:53.265,-1.6,8.63,5.53,-0.01,-,-0.1,0.09,0.02,-,13.92,0,0,-,700,0.02,90.59,1308.54,269.86,33.03,-116.88,-,39.36,0,-
09-Jun-2018 16:21:54.264,-1.51,7.58,5.69,0.02,-,-0.1,-0.02,0.03,-,13.92,0,0,-,700,0.02,90.59,1307.4,270.34,33.03,-116.88,-,39.1,0,-
09-Jun-2018 16:21:55.265,-0.86,7.3,4.79,-0.01,-,-0.03,-0.04,-0.06,-,13.92,0,0,-,700,0.02,90.59,1306.92,270.52,33.03,-116.88,-,39.23,0,-
09-Jun-2018 16:21:56.265,-1.19,7.57,5.55,0,-,-0.06,-0.02,0.02,-,13.92,0,0,-,700,0.02,90.59,1306.46,270.4,33.03,-116.88,-,39.38,0,-
09-Jun-2018 16:21:57.267,-1.74,7.09,6.03,0.04,-,-0.08,0,0.07,-,13.92,0,0,-,700,0.02,90.59,1305.83,270.51,33.03,-116.88,-,39.38,0,-
09-Jun-2018 16:21:58.265,-1.64,8.5,5.46,0.08,-,-0.02,0.05,-0.09,-,13.92,0,0,-,700,0.02,90.59,1305.21,270.13,33.03,-116.88,-,39.35,0,-
09-Jun-2018 16:21:59.265,-2.05,8,5.92,0.06,-,-0,0.01,0.06,-,13.92,0,0,-,700,0.02,90.59,1304.8,269.93,33.03,-116.88,-,39.39,0,-
09-Jun-2018 16:22:00.265,-0.18,7.52,5.92,0.01,-,0.08,-0.08,0.09,-,13.92,0,0,-,700,0.02,90.59,1305.01,270.19,33.03,-116.88,-,39.27,0,-
09-Jun-2018 16:22:01.266,-0.21,6.72,4.45,-0.07,-,0.04,-0.1,-0.09,-,13.92,0,0,-,700,0.02,90.59,1304.78,270.47,33.03,-116.88,-,39.14,0,-
09-Jun-2018 16:22:02.265,-0.93,6.54,7.13,0.03,-,-0.04,-0.12,0.18,-,13.92,1,1,-,700,0.02,90.59,1304.61,271.05,33.03,-116.88,-,39,0,-
09-Jun-2018 16:22:03.265,-1.88,6.33,6.97,0.03,-,-0.13,-0.14,0.16,-,13.92,1,1,-,700,0.02,90.59,1305.1,271.35,33.03,-116.88,-,36.74,0,-
09-Jun-2018 16:22:04.266,-1,6.51,7.71,0.07,-,-0.12,-0.15,0.17,-,13.92,1,1,-,700,0.02,90.59,1306.39,272.46,33.03,-116.88,-,31.96,0,-
09-Jun-2018 16:22:05.264,-0.89,6.68,6.85,0.01,-,-0.07,-0.13,0.11,-,13.92,1,1,-,700,0.02,90.59,1307.34,270.81,33.03,-116.88,-,27.13,0,-
09-Jun-2018 16:22:06.266,-1.16,5.91,7.6,0.03,-,-0.08,-0.16,0.27,-,13.92,1,1,-,700,0.02,90.59,1307.19,270.93,33.03,-116.88,-,23.52,0,-
09-Jun-2018 16:22:07.268,-1.59,6.55,7.32,0.04,-,-0.07,-0.22,0.27,-,13.92,1,1,-,700,0.02,90.59,1306.4,272.6,33.03,-116.88,-,18.14,0,-
09-Jun-2018 16:22:08.267,0.23,6.43,7.17,0.02,-,0.03,-0.12,0.25,-,13.92,1,1,-,700,0.02,90.59,1306.35,271.54,33.03,-116.88,-,14.43,0,-
09-Jun-2018 16:22:09.265,-1.02,6.68,7.34,0.05,-,-0.05,-0.11,0.2,-,13.92,1,1,-,700,0.02,90.59,1306.94,279.8,33.03,-116.88,-,9.8,0,-
09-Jun-2018 16:22:10.266,-1.06,6.54,7.28,0.04,-,-0.05,-0.12,0.25,-,13.92,1,1,-,700,0.02,90.59,1307.91,302.82,33.03,-116.88,-,5.47,0,-
09-Jun-2018 16:22:11.265,-0.6,7.58,5.31,-0.02,-,-0.03,-0.02,-0.03,-,13.92,1,1,-,700,0.02,90.59,1307.94,318.26,33.03,-116.88,-,2.88,0,-
09-Jun-2018 16:22:12.267,0.41,8.57,4.23,0.03,-,0.05,0.1,-0.12,-,13.92,1,1,-,700,0.02,90.59,1308.09,311.65,33.03,-116.88,-,2.52,0,-
09-Jun-2018 16:22:13.265,1.01,9.16,4.18,0.04,-,0.15,0.09,-0.14,-,13.92,1,1,-,700,0.02,90.59,1309.18,311.43,33.03,-116.88,-,7.01,0,-
09-Jun-2018 16:22:14.266,1.85,8.94,4.73,0.09,-,0.24,0.09,0.01,-,13.92,0,0,-,700,0.02,90.59,1310.06,325.03,33.03,-116.88,-,12.69,0,-
09-Jun-2018 16:22:15.269,0.31,8.79,4.02,0.05,-,0.1,0.11,-0.07,-,13.92,0,0,-,700,0.02,90.59,1309.69,350.81,33.03,-116.88,-,16.48,0,-
09-Jun-2018 16:22:16.270,-1.24,8.62,4.38,0.01,-,0.01,0.02,-0.04,-,13.92,0,0,-,700,0.02,90.59,1309.95,0.72,33.03,-116.88,-,20.26,0,-
09-Jun-2018 16:22:17.264,-1.67,7.98,4.84,0,-,-0.13,0.06,-0.13,-,13.92,0,0,-,700,0.02,90.59,1310.01,1.76,33.03,-116.88,-,23.62,0,-
09-Jun-2018 16:22:18.266,-1.18,7.98,3.74,-0.06,-,-0.06,0.02,-0.17,-,13.92,0,0,-,700,0.02,90.59,1309.46,0.37,33.03,-116.88,-,25.56,0,-
09-Jun-2018 16:22:19.268,-1.64,8.68,3.94,0.02,-,-0.01,-0.01,-0.09,-,13.92,0,0,-,700,0.02,90.59,1308.85,1.35,33.03,-116.88,-,28.43,0,-
09-Jun-2018 16:22:20.266,-1.54,8.4,4.92,-0.01,-,-0.04,0.03,-0.12,-,13.92,0,0,-,700,0.02,90.59,1307.38,1.62,33.03,-116.88,-,31.06,0,-
09-Jun-2018 16:22:21.265,-0.17,7.46,4.78,0,-,-0.03,0.07,-0.03,-,13.92,0,0,-,700,0.02,90.59,1304.91,0.71,33.03,-116.88,-,33.5,0,-
09-Jun-2018 16:22:22.265,-0.72,8.63,6.51,0.06,-,-0.13,0.1,0.08,-,13.92,0,0,-,700,0.02,90.59,1302.91,0.55,33.03,-116.88,-,35.26,0,-
09-Jun-2018 16:22:23.269,-0.8,7.47,4.3,-0.08,-,-0.07,0.08,-0.04,-,13.92,0,0,-,700,0.02,90.59,1301.87,0.19,33.03,-116.88,-,36.96,0,-
09-Jun-2018 16:22:24.266,-0.6,8.52,4.94,0.05,-,-0.09,0.12,0.02,-,13.92,0,0,-,700,0.02,90.59,1302.11,0.65,33.03,-116.88,-,38.89,0,-
09-Jun-2018 16:22:25.268,-1.56,8,6,0.07,-,-0.02,0.02,-0.09,-,13.92,0,0,-,700,0.02,90.59,1302.96,0.95,33.03,-116.88,-,41.24,0,-
09-Jun-2018 16:22:26.266,-0.94,7.43,4.45,-0.01,-,-0.04,-0.03,-0.09,-,13.92,0,0,-,700,0.02,90.59,1303.62,0.94,33.03,-116.88,-,42.58,0,-
09-Jun-2018 16:22:27.265,-1.67,8.49,4.71,0.04,-,-0.12,0.03,0.01,-,13.92,0,0,-,700,0.02,90.59,1304.33,0.3,33.03,-116.88,-,42.73,0,-
09-Jun-2018 16:22:28.265,-1.62,8.71,6.02,0.02,-,-0.11,0.1,0.07,-,13.92,0,0,-,700,0.02,90.59,1305.73,359.49,33.03,-116.88,-,43.56,0,-
09-Jun-2018 16:22:29.265,-0.79,8.36,4.95,0.04,-,-0.05,0.03,0.02,-,13.92,0,0,-,700,0.02,90.59,1307.59,359.01,33.03,-116.88,-,44.65,0,-
09-Jun-2018 16:22:30.266,-0.77,7.31,4.5,0.02,-,-0.07,0.04,-0.01,-,13.92,0,0,-,700,0.02,90.59,1309.13,358.82,33.03,-116.88,-,44.99,0,-
09-Jun-2018 16:22:31.266,-0.77,8.47,6.22,0.06,-,-0.02,0.04,0.05,-,13.92,0,0,-,700,0.02,90.59,1309.72,359.01,33.03,-116.88,-,45.13,0,-
09-Jun-2018 16:22:32.267,-0.8,7.11,4.72,-0.05,-,-0.06,-0.01,-0.12,-,13.92,0,0,-,700,0.02,90.59,1310.29,359.8,33.03,-116.88,-,45.66,0,-
09-Jun-2018 16:22:33.265,-0.66,7.28,5.77,-0.01,-,-0.01,-0.05,0.04,-,13.92,0,1,-,700,0.02,90.59,1309.54,0.92,33.03,-116.88,-,45.92,0,-
09-Jun-2018 16:22:34.268,-0.93,6.97,6.91,0.04,-,-0.04,-0.08,0.16,-,13.92,0,1,-,700,0.02,90.59,1307.39,0.87,33.03,-116.88,-,44.9,0,-
09-Jun-2018 16:22:35.266,-1.03,6.58,5.13,0,-,-0.05,-0.12,-0.02,-,13.92,0,1,-,700,0.02,90.59,1307.17,1.69,33.03,-116.88,-,44.37,0,-
09-Jun-2018 16:22:36.268,-1.58,8.11,6.2,0.09,-,-0.05,0.03,0.09,-,13.92,0,1,-,700,0.02,90.59,1304.77,1.94,33.03,-116.88,-,43.84,0,-
09-Jun-2018 16:22:37.264,-0.41,6.7,5.95,-0.01,-,-0.04,-0.07,0.05,-,13.92,0,1,-,700,0.02,90.59,1303.01,1.02,33.03,-116.88,-,43.64,0,-
09-Jun-2018 16:22:38.265,-0.95,7.46,5.74,0,-,-0.03,-0.06,0.03,-,13.92,0,1,-,700,0.02,90.59,1301.72,0.85,33.03,-116.88,-,42.75,0,-
09-Jun-2018 16:22:39.267,-1.38,7.81,6.62,0.03,-,-0.06,-0.05,0.08,-,13.92,0,1,-,700,0.02,90.59,1300.05,0.94,33.03,-116.88,-,41.81,0,-
09-Jun-2018 16:22:40.265,-0.31,6.9,6.11,-0.02,-,0.03,-0.08,0.08,-,13.92,0,1,-,700,0.02,90.59,1300.7,1.42,33.03,-116.88,-,41.84,0,-
09-Jun-2018 16:22:41.269,-1.31,7.24,5.83,-0.14,-,-0.08,-0.05,0.05,-,13.92,0,1,-,700,0.02,90.59,1300.65,0.87,33.03,-116.88,-,41.04,0,-
09-Jun-2018 16:22:42.265,-0.81,7.54,5.64,-0.06,-,-0.02,-0.02,0.03,-,13.92,0,1,-,700,0.02,90.59,1300.3,0.05,33.03,-116.88,-,41.24,0,-
09-Jun-2018 16:22:43.265,-1.02,7.83,5.28,0.01,-,-0.15,-0.06,0.1,-,13.92,0,0,-,700,0.02,90.59,1299.97,359.42,33.03,-116.88,-,40.13,0,-
09-Jun-2018 16:22:44.265,-1.39,8.13,6.02,0.06,-,-0.09,0.09,0.11,-,13.92,0,0,-,700,0.02,90.59,1300.87,359.99,33.03,-116.88,-,39.51,0,-
09-Jun-2018 16:22:45.265,-0.69,7.96,6.23,0.07,-,-0.12,0.12,0.09,-,13.92,0,0,-,700,0.02,90.59,1303.14,359.79,33.03,-116.88,-,39.79,0,-
09-Jun-2018 16:22:46.264,-0.77,7.34,4.77,-0.01,-,-0.06,0.01,-0.07,-,13.92,0,0,-,700,0.02,90.59,1304.8,359.53,33.03,-116.88,-,39.78,0,-
09-Jun-2018 16:22:47.265,-1.2,7.58,5.32,-0.01,-,-0.06,-0.02,-0.01,-,13.92,0,0,-,700,0.02,90.59,1305.29,358.96,33.03,-116.88,-,39.95,0,-
09-Jun-2018 16:22:48.265,-1.88,9.02,6.28,0.04,-,-0.13,0.13,0.09,-,13.92,0,0,-,700,0.02,90.59,1305.24,359.46,33.03,-116.88,-,40.14,0,-
09-Jun-2018 16:22:49.265,-0.87,8.25,6.63,0.07,-,-0.03,0.05,0.13,-,13.92,0,0,-,700,0.02,90.59,1305.62,359.74,33.03,-116.88,-,40.64,0,-
09-Jun-2018 16:22:50.264,-1.39,7.19,4.87,-0.07,-,-0.08,-0.06,-0.05,-,13.92,0,0,-,700,0.02,90.59,1306.16,359.6,33.03,-116.88,-,40.5,0,-
09-Jun-2018 16:22:51.265,-0.23,8.89,7.38,0.08,-,-0.07,0.08,0.12,-,13.92,0,0,-,700,0.02,90.59,1306.79,0.41,33.03,-116.88,-,40.65,0,-
09-Jun-2018 16:22:52.265,-0.13,7.85,5.7,0.03,-,-0.05,0.02,0.08,-,13.92,0,0,-,700,0.02,90.59,1307.44,359.87,33.03,-116.88,-,40.55,0,-
09-Jun-2018 16:22:53.265,-0.54,7.72,5.12,0.03,-,-0.06,0.03,0.02,-,13.92,0,0,-,700,0.02,90.59,1308.64,0.06,33.03,-116.88,-,40.28,0,-
09-Jun-2018 16:22:54.265,-0.78,7.31,5,-0.06,-,-0.02,-0.04,-0.04,-,13.92,0,0,-,700,0.02,90.59,1310.45,359.84,33.03,-116.88,-,39.79,0,-
09-Jun-2018 16:22:55.265,-1.35,8.09,5.33,-0.03,-,-0.08,0.04,-0,-,13.92,0,0,-,700,0.02,90.59,1311.38,0.42,33.03,-116.88,-,39.21,0,-
09-Jun-2018 16:22:56.265,-0.75,7.57,5.5,-0.01,-,-0.02,-0.02,0.01,-,13.92,0,1,-,700,0.02,90.59,1311.18,359.96,33.03,-116.88,-,39.23,0,-
09-Jun-2018 16:22:57.265,-0.89,6.79,5.61,-0.04,-,-0.03,-0.1,0.02,-,13.92,0,1,-,700,0.02,90.59,1310.22,359.89,33.03,-116.88,-,38.56,0,-
09-Jun-2018 16:22:58.265,-0.82,7.65,5.68,0.01,-,-0.03,0,-0.04,-,13.92,0,1,-,700,0.02,90.59,1309.24,359.1,33.03,-116.88,-,37.34,0,-
09-Jun-2018 16:22:59.266,-1.23,6.87,6.46,0.04,-,-0.02,-0.01,0.13,-,13.92,0,1,-,700,0.02,90.59,1308.63,359.64,33.03,-116.88,-,36.07,0,-
09-Jun-2018 16:23:00.264,-1.62,7.37,6.68,0.05,-,-0.07,0.01,0.06,-,13.92,0,1,-,700,0.02,90.59,1308.3,0.71,33.03,-116.88,-,35.67,0,-
09-Jun-2018 16:23:01.265,-0.77,7.23,5.14,0.06,-,-0.01,0.01,0.1,-,13.92,0,1,-,700,0.02,90.59,1307.9,1.03,33.03,-116.88,-,34.6,0,-
09-Jun-2018 16:23:02.265,-0.77,7.01,5.56,-0.05,-,-0.07,-0.04,0.01,-,13.92,0,1,-,700,0.02,90.59,1308.08,1.14,33.03,-116.88,-,33.84,0,-
09-Jun-2018 16:23:03.265,-1.88,9.11,5.87,-0.13,-,-0.13,0.14,0.05,-,13.92,0,1,-,700,0.02,90.59,1309.08,1.04,33.03,-116.88,-,33,0,-
09-Jun-2018 16:23:04.265,-0.67,8.34,5.53,0.06,-,-0.01,0.06,0.02,-,13.92,0,1,-,700,0.02,90.59,1307.93,359.74,33.03,-116.88,-,32.23,0,-
09-Jun-2018 16:23:05.266,-0.73,7.94,5.27,-0.01,-,-0.02,0.02,-0.01,-,13.92,0,1,-,700,0.02,90.59,1308.13,358.48,33.03,-116.88,-,33.26,0,-
09-Jun-2018 16:23:06.264,-0.65,8.68,5.48,0.09,-,-0.01,0.1,0.01,-,13.92,0,1,-,700,0.02,90.59,1309.13,356.76,33.03,-116.88,-,33.57,0,-
09-Jun-2018 16:23:07.265,-3.33,8.43,6.93,-0.07,-,-0.11,-0.22,-0.36,-,13.92,0,1,-,700,0.02,90.59,1310.02,354.06,33.03,-116.88,-,31.52,0,-
09-Jun-2018 16:23:08.265,-3.47,8.15,6.27,0.14,-,-0.27,-0.09,0.12,-,13.92,0,1,-,700,0.02,90.59,1311.03,348.02,33.03,-116.88,-,30.22,0,-
09-Jun-2018 16:23:09.265,-2.75,6.98,6.82,0.07,-,-0.15,-0.25,-0.19,-,13.92,0,1,-,700,0.02,90.59,1311.76,341.2,33.03,-116.88,-,28.46,0,-
09-Jun-2018 16:23:10.265,-1.18,6.2,5.68,-0.1,-,-0,-0.08,-0.05,-,13.92,0,1,-,700,0.02,90.59,1312.14,333.47,33.03,-116.88,-,27.22,0,-
09-Jun-2018 16:23:11.266,-1.91,8.91,6.7,0.26,-,-0.04,0.02,0.08,-,13.92,0,1,-,700,0.02,90.59,1312.85,329.71,33.03,-116.88,-,25.54,0,-
09-Jun-2018 16:23:12.264,-1.64,6.76,4.19,0.05,-,-0.11,-0.1,-0.12,-,13.92,0,1,-,700,0.02,90.59,1312.9,324.02,33.03,-116.88,-,23.99,0,-
09-Jun-2018 16:23:13.265,-1.15,7.34,4.68,-0.07,-,-0.06,-0.04,-0.07,-,13.92,0,1,-,700,0.02,90.59,1313.27,322.55,33.03,-116.88,-,23.34,0,-
09-Jun-2018 16:23:14.266,-1.46,8.49,5.98,0.06,-,-0.09,0.08,0.06,-,13.92,0,1,-,700,0.02,90.59,1313.07,319.21,33.03,-116.88,-,22.57,0,-
09-Jun-2018 16:23:15.264,-1.27,7.35,5.4,-0.02,-,-0.02,-0.02,0.03,-,13.92,0,1,-,700,0.02,90.59,1313.61,319.14,33.03,-116.88,-,22.54,0,-
09-Jun-2018 16:23:16.265,-0.58,7.51,4.91,-0.05,-,-0.01,-0.02,0.02,-,13.92,0,1,-,700,0.02,90.59,1313.98,318.42,33.03,-116.88,-,22.29,0,-
09-Jun-2018 16:23:17.265,-1.41,7.63,4.43,-0.05,-,-0.08,0.03,-0.07,-,13.92,0,1,-,700,0.02,90.59,1314.74,317.08,33.03,-116.88,-,21.95,0,-
09-Jun-2018 16:23:18.265,-1.1,7.9,4.84,0.1,-,0.01,-0.02,0,-,13.92,0,1,-,700,0.02,90.59,1315.24,316.45,33.03,-116.88,-,21.52,0,-
09-Jun-2018 16:23:19.265,-0.83,8.16,6.24,0,-,-0.03,0.04,0.09,-,13.92,0,1,-,700,0.02,90.59,1314.58,316.98,33.03,-116.88,-,21.09,0,-
09-Jun-2018 16:23:20.269,-0.98,5.46,8.21,0.05,-,-0.04,-0.23,0.29,-,13.92,0,1,-,700,0.02,90.59,1313.99,317.3,33.03,-116.88,-,20.45,0,-
09-Jun-2018 16:23:21.264,-1.21,7.06,8.14,0.04,-,-0.06,-0.07,0.28,-,13.92,0,1,-,700,0.02,90.59,1313.25,319.1,33.04,-116.88,-,16.85,0,-
09-Jun-2018 16:23:22.265,-0.32,6.14,6.51,-0.05,-,-0.01,-0.14,0.1,-,13.92,1,1,-,700,0.02,90.59,1312.82,321.06,33.04,-116.88,-,10.87,0,-
09-Jun-2018 16:23:23.267,-1.32,7.41,7.14,0.02,-,-0.07,-0.09,0.14,-,13.92,1,1,-,700,0.02,90.59,1314.92,322.62,33.04,-116.88,-,7.77,0,-
09-Jun-2018 16:23:24.265,-0.81,7.06,5.85,0.01,-,-0.06,-0.06,0.04,-,13.92,1,1,-,700,0.02,90.59,1314.73,328.52,33.04,-116.88,-,4.72,0,-
09-Jun-2018 16:23:25.266,-0.79,6.77,5.89,-0.04,-,-0.05,-0.1,0.17,-,13.92,1,1,-,700,0.02,90.59,1314.41,324.83,33.04,-116.88,-,2.98,0,-
09-Jun-2018 16:23:26.266,-0.83,7.97,5.14,0.05,-,-0.03,0.02,-0.02,-,13.92,1,1,-,700,0.02,90.59,1313.95,335.72,33.04,-116.88,-,0.53,0,-
09-Jun-2018 16:23:27.265,-0.97,7.35,4.94,-0.05,-,-0.04,-0.04,-0.04,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:28.265,-0.76,7.67,6.34,0.04,-,-0.02,-0.01,0.1,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:29.267,-0.73,8.11,6.15,0.01,-,-0.01,0,0.02,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:30.265,-0.82,7.47,5.12,0.02,-,-0.04,-0.04,0.05,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:31.264,-0.71,7.9,6.25,0.07,-,-0.03,0.02,0.08,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:32.266,-0.62,7.89,5.43,-0,-,-0.04,-0.01,0.03,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:33.265,-0.78,7.74,5.7,0.02,-,-0.04,-0.02,0.01,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:34.265,-1,7.82,5.71,0.01,-,-0.04,0.01,0.03,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:35.266,-0.79,7.59,5.53,0.04,-,-0.02,-0.01,0.02,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:36.266,-0.7,7.92,6.32,0.07,-,-0.01,0.02,0.1,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:37.265,-0.71,7.57,5.76,0.02,-,-0.01,-0.02,0.04,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:38.266,-0.66,7.75,6.16,0.05,-,-0.01,-0.01,0.02,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:39.265,-0.72,7.99,6.19,0.01,-,-0.03,-0.01,-0.04,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:40.265,-0.83,7.69,5.96,0.03,-,-0.04,-0.03,-0.03,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:41.265,-0.71,7.92,5.93,0.03,-,-0.03,-0.01,-0.01,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:42.263,-0.79,7.81,5.32,0.01,-,-0.02,0.01,-0,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:43.265,-1.01,7.56,5.61,0,-,-0.04,-0.02,0.02,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
09-Jun-2018 16:23:44.265,-0.7,7.93,5.82,0.04,-,-0.01,0.02,0.05,-,13.92,1,1,-,700,0.02,90.59,1313.92,335.72,33.04,-116.88,-,0,0,-
