Device Time, G(x),GPS Latitude(°),GPS Longitude(°)
6/4/2018 8:07 AM,-2.73,33.02,-117.1
6/4/2018 8:07 AM,-2.59,33.02,-117.1
6/4/2018 8:07 AM,-2.83,33.02,-117.1
6/4/2018 8:07 AM,-3.07,33.02,-117.1
6/4/2018 8:07 AM,-2.64,33.02,-117.1
6/4/2018 8:07 AM,-2.98,33.02,-117.1
6/4/2018 8:07 AM,-2.83,33.02,-117.1
6/4/2018 8:07 AM,-2.8,33.02,-117.1
6/4/2018 8:07 AM,-2.86,33.02,-117.1
6/4/2018 8:07 AM,-3.07,33.02,-117.1
6/4/2018 8:07 AM,-3.16,33.02,-117.1
6/4/2018 8:07 AM,-3.05,33.02,-117.1
6/4/2018 8:07 AM,-3.13,33.02,-117.1
6/4/2018 8:07 AM,-3.22,33.02,-117.1
6/4/2018 8:07 AM,-3.06,33.02,-117.1
6/4/2018 8:08 AM,-3.06,33.02,-117.1
6/4/2018 8:08 AM,-3.13,33.02,-117.1
6/4/2018 8:08 AM,-3.15,33.02,-117.1
6/4/2018 8:08 AM,-3.07,33.02,-117.1
6/4/2018 8:08 AM,-2.97,33.02,-117.1
6/4/2018 8:08 AM,-3.24,33.02,-117.1
6/4/2018 8:08 AM,-4.2,33.02,-117.1
6/4/2018 8:08 AM,-4.1,33.02,-117.1
6/4/2018 8:08 AM,-4.06,33.02,-117.1
6/4/2018 8:08 AM,-4.04,33.02,-117.1
6/4/2018 8:08 AM,-3.49,33.02,-117.1
6/4/2018 8:08 AM,-2.08,33.02,-117.1
6/4/2018 8:08 AM,-2.3,33.02,-117.1
6/4/2018 8:08 AM,-2.32,33.02,-117.1
6/4/2018 8:08 AM,-2.45,33.02,-117.1
6/4/2018 8:08 AM,-2.54,33.02,-117.1
6/4/2018 8:08 AM,-2.39,33.02,-117.1
6/4/2018 8:08 AM,-2.51,33.02,-117.1
6/4/2018 8:08 AM,-2.47,33.02,-117.1
6/4/2018 8:08 AM,-2.34,33.02,-117.1
6/4/2018 8:08 AM,-2.29,33.02,-117.1
6/4/2018 8:08 AM,-2.5,33.02,-117.1
6/4/2018 8:08 AM,-2.29,33.02,-117.1
6/4/2018 8:08 AM,-2.52,33.02,-117.1
6/4/2018 8:08 AM,-2.42,33.02,-117.1
6/4/2018 8:08 AM,-2.4,33.02,-117.1
6/4/2018 8:08 AM,-2.44,33.02,-117.1
6/4/2018 8:08 AM,-2.45,33.02,-117.1
6/4/2018 8:08 AM,-2.79,33.02,-117.1
6/4/2018 8:08 AM,-2.64,33.02,-117.1
6/4/2018 8:08 AM,-2.24,33.02,-117.1
6/4/2018 8:08 AM,-2.3,33.02,-117.1
6/4/2018 8:08 AM,-2.32,33.02,-117.1
6/4/2018 8:08 AM,-2.34,33.02,-117.1
6/4/2018 8:08 AM,-2.25,33.02,-117.1
6/4/2018 8:08 AM,-1.43,33.02,-117.1
6/4/2018 8:08 AM,-2.27,33.02,-117.1
6/4/2018 8:08 AM,-2.39,33.02,-117.1
6/4/2018 8:08 AM,-2.51,33.02,-117.1
6/4/2018 8:08 AM,-2.1,33.02,-117.1
6/4/2018 8:08 AM,-1.98,33.02,-117.1
6/4/2018 8:08 AM,-1.96,33.02,-117.1
6/4/2018 8:08 AM,-1.97,33.02,-117.1
6/4/2018 8:08 AM,-1.91,33.02,-117.1
6/4/2018 8:08 AM,-1.85,33.02,-117.1
6/4/2018 8:08 AM,-1.87,33.02,-117.1
6/4/2018 8:08 AM,-1.24,33.02,-117.1
6/4/2018 8:08 AM,-1.72,33.02,-117.1
6/4/2018 8:08 AM,-2.12,33.02,-117.1
6/4/2018 8:08 AM,-2.47,33.02,-117.1
6/4/2018 8:08 AM,-2.53,33.02,-117.1
6/4/2018 8:08 AM,-2.6,33.02,-117.1
6/4/2018 8:08 AM,-1.61,33.02,-117.1
6/4/2018 8:08 AM,-1.59,33.02,-117.1
6/4/2018 8:08 AM,-1.81,33.02,-117.1
6/4/2018 8:08 AM,-1.87,33.02,-117.1
6/4/2018 8:08 AM,-1.92,33.02,-117.1
6/4/2018 8:08 AM,-1.92,33.02,-117.1
6/4/2018 8:08 AM,-1.51,33.02,-117.1
6/4/2018 8:08 AM,-1.87,33.02,-117.1
6/4/2018 8:09 AM,-1.97,33.02,-117.1
6/4/2018 8:09 AM,-1.98,33.02,-117.1
6/4/2018 8:09 AM,-2.14,33.02,-117.1
6/4/2018 8:09 AM,-2.03,33.02,-117.1
6/4/2018 8:09 AM,-2.06,33.02,-117.1
6/4/2018 8:09 AM,-2.02,33.02,-117.1
6/4/2018 8:09 AM,-2.03,33.02,-117.1
6/4/2018 8:09 AM,-1.98,33.02,-117.1
6/4/2018 8:09 AM,-1.92,33.02,-117.1
6/4/2018 8:09 AM,-1.93,33.02,-117.1
6/4/2018 8:09 AM,-2.28,33.02,-117.1
6/4/2018 8:09 AM,-2.31,33.02,-117.1
6/4/2018 8:09 AM,-2.09,33.02,-117.1
6/4/2018 8:09 AM,-2.15,33.02,-117.1
6/4/2018 8:09 AM,-2.02,33.02,-117.1
6/4/2018 8:09 AM,-1.99,33.02,-117.1
6/4/2018 8:09 AM,-1.86,33.02,-117.1
6/4/2018 8:09 AM,-2.04,33.02,-117.1
6/4/2018 8:09 AM,-1.97,33.02,-117.1
6/4/2018 8:09 AM,-1.76,33.02,-117.1
6/4/2018 8:09 AM,-1.68,33.02,-117.1
6/4/2018 8:09 AM,-1.73,33.02,-117.1
6/4/2018 8:09 AM,-1.67,33.02,-117.1
6/4/2018 8:09 AM,-1.68,33.02,-117.1
6/4/2018 8:09 AM,-1.61,33.02,-117.1
6/4/2018 8:09 AM,-1.6,33.02,-117.1
6/4/2018 8:09 AM,-1.55,33.02,-117.1
6/4/2018 8:09 AM,-1.47,33.02,-117.1
6/4/2018 8:09 AM,-1.4,33.02,-117.1
6/4/2018 8:09 AM,-1.41,33.02,-117.1
6/4/2018 8:09 AM,-0.75,33.02,-117.1
6/4/2018 8:09 AM,-1.45,33.02,-117.1
6/4/2018 8:09 AM,-1.47,33.02,-117.1
6/4/2018 8:09 AM,-1.53,33.02,-117.1
6/4/2018 8:09 AM,-1.43,33.02,-117.1
6/4/2018 8:09 AM,-1.86,33.02,-117.1
6/4/2018 8:09 AM,-2.01,33.02,-117.1
6/4/2018 8:09 AM,-2.53,33.02,-117.1
6/4/2018 8:09 AM,-2.72,33.02,-117.1
6/4/2018 8:09 AM,-2.67,33.02,-117.1
6/4/2018 8:09 AM,-2.63,33.02,-117.1
6/4/2018 8:09 AM,-2.03,33.02,-117.1
6/4/2018 8:09 AM,-3.18,33.02,-117.1
6/4/2018 8:09 AM,-2.63,33.02,-117.1
6/4/2018 8:09 AM,-2.4,33.02,-117.1
6/4/2018 8:09 AM,-1.71,33.02,-117.1
6/4/2018 8:09 AM,-0.95,33.02,-117.1
6/4/2018 8:09 AM,-1.5,33.02,-117.1
6/4/2018 8:09 AM,-2.06,33.02,-117.1
6/4/2018 8:09 AM,-2.34,33.02,-117.1
6/4/2018 8:09 AM,-2.38,33.02,-117.1
6/4/2018 8:09 AM,-2.26,33.02,-117.1
6/4/2018 8:09 AM,-1.84,33.02,-117.1
6/4/2018 8:09 AM,-1.97,33.02,-117.1
6/4/2018 8:09 AM,-3.11,33.02,-117.1
6/4/2018 8:09 AM,-2.07,33.02,-117.1
6/4/2018 8:09 AM,-2.04,33.02,-117.1
6/4/2018 8:09 AM,-2.32,33.02,-117.1
6/4/2018 8:09 AM,-2.15,33.02,-117.1
6/4/2018 8:09 AM,-2.2,33.02,-117.1
6/4/2018 8:10 AM,-2.37,33.02,-117.1
6/4/2018 8:10 AM,-2.02,33.02,-117.1
6/4/2018 8:10 AM,-1.96,33.02,-117.1
6/4/2018 8:10 AM,-2.21,33.02,-117.1
6/4/2018 8:10 AM,-2.53,33.02,-117.1
6/4/2018 8:10 AM,-2.54,33.02,-117.1
6/4/2018 8:10 AM,-1.92,33.02,-117.1
6/4/2018 8:10 AM,-2.24,33.02,-117.1
6/4/2018 8:10 AM,-2.28,33.02,-117.1
6/4/2018 8:10 AM,-2.31,33.02,-117.1
6/4/2018 8:10 AM,-2.12,33.02,-117.1
6/4/2018 8:10 AM,-2.56,33.02,-117.1
6/4/2018 8:10 AM,-2.02,33.02,-117.1
6/4/2018 8:10 AM,-2.43,33.02,-117.1
6/4/2018 8:10 AM,-2.17,33.02,-117.1
6/4/2018 8:10 AM,-2.28,33.02,-117.1
6/4/2018 8:10 AM,-2.17,33.02,-117.1
6/4/2018 8:10 AM,-2.56,33.02,-117.1
6/4/2018 8:10 AM,-2.35,33.02,-117.1
6/4/2018 8:10 AM,-2.38,33.02,-117.1
6/4/2018 8:10 AM,-2.67,33.02,-117.1
6/4/2018 8:10 AM,-1.97,33.02,-117.1
6/4/2018 8:10 AM,-2.1,33.02,-117.1
6/4/2018 8:10 AM,-2.28,33.02,-117.1
6/4/2018 8:10 AM,-2.9,33.02,-117.1
6/4/2018 8:10 AM,-2.55,33.02,-117.1
6/4/2018 8:10 AM,-2.45,33.02,-117.1
6/4/2018 8:10 AM,-2.41,33.02,-117.1
6/4/2018 8:10 AM,-2.15,33.02,-117.1
6/4/2018 8:10 AM,-2.34,33.02,-117.1
6/4/2018 8:10 AM,-2.48,33.02,-117.1
6/4/2018 8:10 AM,-2.55,33.02,-117.1
6/4/2018 8:10 AM,-2.64,33.02,-117.1
6/4/2018 8:10 AM,-2.83,33.02,-117.1
6/4/2018 8:10 AM,-3.05,33.02,-117.1
6/4/2018 8:10 AM,-2.51,33.02,-117.1
6/4/2018 8:10 AM,-2.83,33.02,-117.1
6/4/2018 8:10 AM,-2.72,33.02,-117.1
6/4/2018 8:10 AM,-2.56,33.02,-117.1
6/4/2018 8:10 AM,-2.52,33.02,-117.1
6/4/2018 8:10 AM,-2.43,33.02,-117.1
6/4/2018 8:10 AM,-2.17,33.02,-117.1
6/4/2018 8:10 AM,-2.13,33.02,-117.1
6/4/2018 8:10 AM,-2.36,33.02,-117.1
6/4/2018 8:10 AM,-2.5,33.02,-117.1
6/4/2018 8:10 AM,-2.69,33.02,-117.1
6/4/2018 8:10 AM,-1.2,33.02,-117.1
6/4/2018 8:10 AM,-2.36,33.02,-117.1
6/4/2018 8:10 AM,-1.97,33.02,-117.1
6/4/2018 8:10 AM,-2.17,33.02,-117.1
6/4/2018 8:10 AM,-2.18,33.02,-117.1
6/4/2018 8:10 AM,-1.87,33.02,-117.1
6/4/2018 8:10 AM,-2.29,33.02,-117.1
6/4/2018 8:10 AM,-1.76,33.02,-117.1
6/4/2018 8:10 AM,-1.7,33.02,-117.1
6/4/2018 8:10 AM,-1.42,33.02,-117.1
6/4/2018 8:10 AM,-1.39,33.02,-117.1
6/4/2018 8:10 AM,-2.01,33.02,-117.1
6/4/2018 8:10 AM,-1.46,33.02,-117.1
6/4/2018 8:10 AM,-1.65,33.02,-117.1
6/4/2018 8:11 AM,-2.19,33.02,-117.1
6/4/2018 8:11 AM,-1.78,33.02,-117.1
6/4/2018 8:11 AM,-1.71,33.02,-117.1
6/4/2018 8:11 AM,-1.78,33.02,-117.1
6/4/2018 8:11 AM,-1.47,33.02,-117.1
6/4/2018 8:11 AM,-1.63,33.02,-117.1
6/4/2018 8:11 AM,-1.71,33.02,-117.1
6/4/2018 8:11 AM,-1.91,33.02,-117.1
6/4/2018 8:11 AM,-1.97,33.02,-117.1
6/4/2018 8:11 AM,-1.7,33.02,-117.1
6/4/2018 8:11 AM,-1.6,33.02,-117.1
6/4/2018 8:11 AM,-1.54,33.02,-117.1
6/4/2018 8:11 AM,-1.61,33.02,-117.1
6/4/2018 8:11 AM,-1.68,33.02,-117.1
6/4/2018 8:11 AM,-1.6,33.02,-117.1
6/4/2018 8:11 AM,-1.91,33.02,-117.1
6/4/2018 8:11 AM,-1.77,33.02,-117.1
6/4/2018 8:11 AM,-1.7,33.02,-117.1
6/4/2018 8:11 AM,-1.7,33.02,-117.1
6/4/2018 8:11 AM,-1.6,33.02,-117.1
6/4/2018 8:11 AM,-1.68,33.02,-117.1
6/4/2018 8:11 AM,-1.8,33.02,-117.1
6/4/2018 8:11 AM,-1.76,33.02,-117.1
6/4/2018 8:11 AM,-1.91,33.02,-117.1
6/4/2018 8:11 AM,-1.79,33.02,-117.1
6/4/2018 8:11 AM,-1.58,33.02,-117.1
6/4/2018 8:11 AM,-1.39,33.02,-117.1
6/4/2018 8:11 AM,-1.44,33.02,-117.1
6/4/2018 8:11 AM,-1.31,33.02,-117.1
6/4/2018 8:11 AM,-1.24,33.02,-117.1
6/4/2018 8:11 AM,-1.25,33.02,-117.1
6/4/2018 8:11 AM,-1.22,33.02,-117.1
6/4/2018 8:11 AM,-1.26,33.02,-117.1
6/4/2018 8:11 AM,-2.42,33.02,-117.1
6/4/2018 8:11 AM,-1.71,33.02,-117.1
6/4/2018 8:11 AM,-1.89,33.02,-117.1
6/4/2018 8:11 AM,-1.65,33.02,-117.1
6/4/2018 8:11 AM,-1.77,33.02,-117.1
6/4/2018 8:11 AM,-1.63,33.02,-117.1
6/4/2018 8:11 AM,-1.49,33.02,-117.1
6/4/2018 8:11 AM,-1.55,33.02,-117.1
6/4/2018 8:11 AM,-1.54,33.02,-117.1
6/4/2018 8:11 AM,-1.54,33.02,-117.1
6/4/2018 8:11 AM,-1.46,33.02,-117.1
6/4/2018 8:11 AM,-1.84,33.02,-117.1
6/4/2018 8:11 AM,-1.61,33.02,-117.1
6/4/2018 8:11 AM,-1.76,33.02,-117.1
6/4/2018 8:11 AM,-1.75,33.02,-117.1
6/4/2018 8:11 AM,-1.72,33.02,-117.1
6/4/2018 8:11 AM,-1.6,33.02,-117.1
6/4/2018 8:11 AM,-1.58,33.02,-117.1
6/4/2018 8:11 AM,-0.77,33.02,-117.1
6/4/2018 8:11 AM,-1.73,33.02,-117.1
6/4/2018 8:11 AM,-1.63,33.02,-117.1
6/4/2018 8:11 AM,-2.34,33.02,-117.1
6/4/2018 8:11 AM,-1.84,33.02,-117.1
6/4/2018 8:11 AM,-1.25,33.02,-117.1
6/4/2018 8:11 AM,-1.08,33.02,-117.1
6/4/2018 8:11 AM,0.13,33.02,-117.1
6/4/2018 8:11 AM,0.22,33.02,-117.1
6/4/2018 8:12 AM,0.12,33.02,-117.1
6/4/2018 8:12 AM,-0.16,33.02,-117.1
6/4/2018 8:12 AM,-0.51,33.02,-117.1
6/4/2018 8:12 AM,-0.49,33.02,-117.1
6/4/2018 8:12 AM,-0.52,33.02,-117.1
6/4/2018 8:12 AM,-0.04,33.02,-117.1
6/4/2018 8:12 AM,2.03,33.02,-117.1
6/4/2018 8:12 AM,-1.47,33.02,-117.1
6/4/2018 8:12 AM,-1.74,33.02,-117.1
6/4/2018 8:12 AM,-1.53,33.02,-117.1
6/4/2018 8:12 AM,-2.15,33.02,-117.1
6/4/2018 8:12 AM,-2.84,33.02,-117.1
6/4/2018 8:12 AM,-2.96,33.02,-117.1
6/4/2018 8:12 AM,-2.89,33.02,-117.1
6/4/2018 8:12 AM,-3.03,33.02,-117.1
6/4/2018 8:12 AM,-2.74,33.02,-117.1
6/4/2018 8:12 AM,-2.12,33.02,-117.1
6/4/2018 8:12 AM,-2.45,33.02,-117.1
6/4/2018 8:12 AM,-2.39,33.02,-117.1
6/4/2018 8:12 AM,-2.96,33.02,-117.1
6/4/2018 8:12 AM,-2.23,33.02,-117.1
6/4/2018 8:12 AM,-2.58,33.02,-117.1
6/4/2018 8:12 AM,-2.39,33.02,-117.1
6/4/2018 8:12 AM,-2.55,33.02,-117.1
6/4/2018 8:12 AM,-2.61,33.02,-117.1
6/4/2018 8:12 AM,-2.86,33.02,-117.1
6/4/2018 8:12 AM,-2.88,33.02,-117.1
6/4/2018 8:12 AM,-2.83,33.02,-117.1
6/4/2018 8:12 AM,-2.14,33.02,-117.1
6/4/2018 8:12 AM,-2.39,33.02,-117.1
6/4/2018 8:12 AM,-2.61,33.02,-117.1
6/4/2018 8:12 AM,-3.06,33.02,-117.1
6/4/2018 8:12 AM,-3.06,33.02,-117.1
6/4/2018 8:12 AM,-1.91,33.02,-117.1
6/4/2018 8:12 AM,-2.32,33.02,-117.1
6/4/2018 8:12 AM,-2.46,33.02,-117.1
6/4/2018 8:12 AM,-2.49,33.02,-117.1
6/4/2018 8:12 AM,-2.13,33.02,-117.1
6/4/2018 8:12 AM,-2.15,33.02,-117.1
6/4/2018 8:12 AM,-1.39,33.02,-117.1
6/4/2018 8:12 AM,-0.78,33.02,-117.1
6/4/2018 8:12 AM,-1.23,33.02,-117.1
6/4/2018 8:12 AM,-1.28,33.02,-117.1
6/4/2018 8:12 AM,-1.05,33.02,-117.1
6/4/2018 8:12 AM,-1.17,33.02,-117.1
6/4/2018 8:12 AM,-1.09,33.02,-117.1
6/4/2018 8:12 AM,-1.1,33.02,-117.1
6/4/2018 8:12 AM,-0.94,33.02,-117.1
6/4/2018 8:12 AM,-1.02,33.02,-117.1
6/4/2018 8:12 AM,-1.31,33.02,-117.1
6/4/2018 8:12 AM,-0.94,33.02,-117.1
6/4/2018 8:12 AM,-1.25,33.02,-117.1
6/4/2018 8:12 AM,-1.6,33.02,-117.1
6/4/2018 8:12 AM,-1.39,33.02,-117.1
6/4/2018 8:12 AM,-1.54,33.02,-117.1
6/4/2018 8:12 AM,-1.45,33.02,-117.1
6/4/2018 8:12 AM,-1.41,33.02,-117.1
6/4/2018 8:12 AM,-1.41,33.02,-117.1
6/4/2018 8:12 AM,-1.79,33.02,-117.1
6/4/2018 8:12 AM,-2.33,33.02,-117.1
6/4/2018 8:13 AM,-2.58,33.02,-117.1
6/4/2018 8:13 AM,-2.41,33.02,-117.1
6/4/2018 8:13 AM,-2.56,33.02,-117.1
6/4/2018 8:13 AM,-2.61,33.02,-117.1
6/4/2018 8:13 AM,-2.13,33.02,-117.1
6/4/2018 8:13 AM,-2.43,33.02,-117.1
6/4/2018 8:13 AM,-1.68,33.02,-117.1
6/4/2018 8:13 AM,-1.4,33.02,-117.1
6/4/2018 8:13 AM,-1.68,33.02,-117.1
6/4/2018 8:13 AM,-1.84,33.02,-117.1
6/4/2018 8:13 AM,-1.83,33.02,-117.1
6/4/2018 8:13 AM,-1.74,33.02,-117.1
6/4/2018 8:13 AM,-1.75,33.02,-117.1
6/4/2018 8:13 AM,-1.82,33.02,-117.1
6/4/2018 8:13 AM,-1.89,33.02,-117.1
6/4/2018 8:13 AM,-1.86,33.02,-117.1
6/4/2018 8:13 AM,-1.82,33.02,-117.1
6/4/2018 8:13 AM,-1.76,33.02,-117.1
6/4/2018 8:13 AM,-1.58,33.02,-117.1
6/4/2018 8:13 AM,-1.43,33.02,-117.1
6/4/2018 8:13 AM,-1.37,33.02,-117.1
6/4/2018 8:13 AM,-1.4,33.02,-117.1
6/4/2018 8:13 AM,-1.54,33.02,-117.1
6/4/2018 8:13 AM,-1.38,33.02,-117.1
6/4/2018 8:13 AM,-1.76,33.02,-117.1
6/4/2018 8:13 AM,-1.68,33.02,-117.1
6/4/2018 8:13 AM,-1.77,33.02,-117.1
6/4/2018 8:13 AM,-1.93,33.02,-117.1
6/4/2018 8:13 AM,-2.36,33.02,-117.1
6/4/2018 8:13 AM,-2.06,33.02,-117.1
6/4/2018 8:13 AM,-2.49,33.02,-117.1
6/4/2018 8:13 AM,-2.3,33.02,-117.1
6/4/2018 8:13 AM,-2.12,33.02,-117.1
6/4/2018 8:13 AM,-2.08,33.02,-117.1
6/4/2018 8:13 AM,-2.23,33.02,-117.1
6/4/2018 8:13 AM,-1.94,33.02,-117.1
6/4/2018 8:13 AM,-2.36,33.02,-117.1
6/4/2018 8:13 AM,-2.09,33.02,-117.1
6/4/2018 8:13 AM,-2.24,33.02,-117.1
6/4/2018 8:13 AM,-2.02,33.02,-117.1
6/4/2018 8:13 AM,-2.04,33.02,-117.1
6/4/2018 8:13 AM,-1.97,33.02,-117.1
6/4/2018 8:13 AM,-1.9,33.02,-117.1
6/4/2018 8:13 AM,-2.34,33.02,-117.1
6/4/2018 8:13 AM,-2.52,33.02,-117.1
6/4/2018 8:13 AM,-1.92,33.02,-117.1
6/4/2018 8:13 AM,-1.94,33.02,-117.1
6/4/2018 8:13 AM,-2.15,33.02,-117.1
6/4/2018 8:13 AM,-2.03,33.02,-117.1
6/4/2018 8:13 AM,-1.89,33.02,-117.1
6/4/2018 8:13 AM,-1.78,33.02,-117.1
6/4/2018 8:13 AM,-1.65,33.02,-117.1
6/4/2018 8:13 AM,-1.79,33.02,-117.1
6/4/2018 8:13 AM,-1.92,33.02,-117.1
6/4/2018 8:13 AM,-1.63,33.02,-117.1
6/4/2018 8:13 AM,-1.77,33.02,-117.1
6/4/2018 8:13 AM,-1.57,33.02,-117.1
6/4/2018 8:13 AM,-1.57,33.02,-117.1
6/4/2018 8:13 AM,-1.65,33.02,-117.1
6/4/2018 8:13 AM,-1.69,33.02,-117.1
6/4/2018 8:14 AM,-1.53,33.02,-117.1
6/4/2018 8:14 AM,-1.56,33.02,-117.1
6/4/2018 8:14 AM,-1.7,33.02,-117.1
6/4/2018 8:14 AM,-2.3,33.02,-117.1
6/4/2018 8:14 AM,-2.23,33.02,-117.1
6/4/2018 8:14 AM,-2.48,33.02,-117.1
6/4/2018 8:14 AM,-2.44,33.02,-117.1
6/4/2018 8:14 AM,-2.38,33.02,-117.1
6/4/2018 8:14 AM,-2.24,33.02,-117.1
6/4/2018 8:14 AM,-2.24,33.02,-117.1
6/4/2018 8:14 AM,-2.01,33.02,-117.1
6/4/2018 8:14 AM,-1.92,33.02,-117.1
6/4/2018 8:14 AM,-2.4,33.02,-117.1
6/4/2018 8:14 AM,-2.02,33.02,-117.1
6/4/2018 8:14 AM,-2.75,33.02,-117.1
6/4/2018 8:14 AM,-1.14,33.02,-117.1
6/4/2018 8:14 AM,-1.56,33.02,-117.1
6/4/2018 8:14 AM,-1.29,33.02,-117.1
6/4/2018 8:14 AM,-1.42,33.02,-117.1
6/4/2018 8:14 AM,-1.31,33.02,-117.1
6/4/2018 8:14 AM,-1.18,33.02,-117.1
6/4/2018 8:14 AM,-0.96,33.02,-117.1
6/4/2018 8:14 AM,-1.7,33.02,-117.1
6/4/2018 8:14 AM,-2.47,33.02,-117.1
6/4/2018 8:14 AM,-2.7,33.02,-117.1
6/4/2018 8:14 AM,-2.7,33.02,-117.1
6/4/2018 8:14 AM,-2.35,33.02,-117.1
6/4/2018 8:14 AM,-2.32,33.02,-117.1
6/4/2018 8:14 AM,-2.26,33.02,-117.1
6/4/2018 8:14 AM,-2.08,33.02,-117.1
6/4/2018 8:14 AM,-2.15,33.02,-117.1
6/4/2018 8:14 AM,-2.2,33.02,-117.1
6/4/2018 8:14 AM,-2.1,33.02,-117.1
6/4/2018 8:14 AM,-2.25,33.02,-117.1
6/4/2018 8:14 AM,-2.27,33.02,-117.1
6/4/2018 8:14 AM,-2.48,33.02,-117.1
6/4/2018 8:14 AM,-1.63,33.02,-117.1
6/4/2018 8:14 AM,-1.28,33.02,-117.1
6/4/2018 8:14 AM,-0.74,33.02,-117.1
6/4/2018 8:14 AM,-0.73,33.02,-117.1
6/4/2018 8:14 AM,-0.23,33.02,-117.1
6/4/2018 8:14 AM,-1.25,33.02,-117.1
6/4/2018 8:14 AM,-0.47,33.02,-117.1
6/4/2018 8:14 AM,-0.39,33.02,-117.1
6/4/2018 8:14 AM,-0.34,33.02,-117.1
6/4/2018 8:14 AM,-0.42,33.02,-117.1
6/4/2018 8:14 AM,-0.46,33.02,-117.1
6/4/2018 8:14 AM,0.08,33.02,-117.1
6/4/2018 8:14 AM,0.11,33.02,-117.1
6/4/2018 8:14 AM,-0.43,33.02,-117.1
6/4/2018 8:14 AM,-0.89,33.02,-117.1
6/4/2018 8:14 AM,-1.19,33.02,-117.1
6/4/2018 8:14 AM,-1.38,33.02,-117.1
6/4/2018 8:14 AM,1.06,33.02,-117.1
6/4/2018 8:14 AM,-3.64,33.02,-117.1
6/4/2018 8:14 AM,-2.01,33.02,-117.1
6/4/2018 8:14 AM,0.44,33.02,-117.1
6/4/2018 8:14 AM,-0.27,33.02,-117.1
6/4/2018 8:14 AM,0.44,33.02,-117.1
6/4/2018 8:14 AM,-0.24,33.02,-117.1
6/4/2018 8:15 AM,0.11,33.02,-117.1
6/4/2018 8:15 AM,-0.05,33.02,-117.1
6/4/2018 8:15 AM,0.1,33.02,-117.1
6/4/2018 8:15 AM,-0.1,33.02,-117.1
6/4/2018 8:15 AM,-0.12,33.02,-117.1
6/4/2018 8:15 AM,-0.29,33.02,-117.1
6/4/2018 8:15 AM,-0.81,33.02,-117.1
6/4/2018 8:15 AM,-0.7,33.02,-117.1
6/4/2018 8:15 AM,0.07,33.02,-117.1
6/4/2018 8:15 AM,-1.21,33.02,-117.1
6/4/2018 8:15 AM,-0.97,33.02,-117.1
6/4/2018 8:15 AM,-1.26,33.02,-117.1
6/4/2018 8:15 AM,-1.7,33.02,-117.1
6/4/2018 8:15 AM,-1.77,33.02,-117.1
6/4/2018 8:15 AM,-1.92,33.02,-117.1
6/4/2018 8:15 AM,-2.02,33.02,-117.1
6/4/2018 8:15 AM,-2.15,33.02,-117.1
6/4/2018 8:15 AM,-2.07,33.02,-117.1
6/4/2018 8:15 AM,-1.71,33.02,-117.1
6/4/2018 8:15 AM,-1.73,33.02,-117.1
6/4/2018 8:15 AM,-1.68,33.02,-117.1
6/4/2018 8:15 AM,-1.75,33.02,-117.1
6/4/2018 8:15 AM,-1.65,33.02,-117.1
6/4/2018 8:15 AM,-1.37,33.02,-117.1
6/4/2018 8:15 AM,-1.76,33.02,-117.1
6/4/2018 8:15 AM,-1.5,33.02,-117.1
6/4/2018 8:15 AM,-1.51,33.02,-117.1
6/4/2018 8:15 AM,-0.34,33.02,-117.1
6/4/2018 8:15 AM,-0.59,33.02,-117.1
6/4/2018 8:15 AM,-0.99,33.02,-117.1
6/4/2018 8:15 AM,-0.84,33.02,-117.1
6/4/2018 8:15 AM,-1.14,33.02,-117.1
6/4/2018 8:15 AM,-0.9,33.02,-117.1
6/4/2018 8:15 AM,-1.23,33.02,-117.1
6/4/2018 8:15 AM,-1.82,33.02,-117.1
6/4/2018 8:15 AM,-2.2,33.02,-117.1
6/4/2018 8:15 AM,-1.51,33.02,-117.1
6/4/2018 8:15 AM,-0.61,33.02,-117.1
6/4/2018 8:15 AM,-0.14,33.02,-117.1
6/4/2018 8:15 AM,-0.64,33.02,-117.1
6/4/2018 8:15 AM,-1.7,33.02,-117.1
6/4/2018 8:15 AM,-1.81,33.02,-117.1
6/4/2018 8:15 AM,-1.94,33.02,-117.1
6/4/2018 8:15 AM,-1.59,33.02,-117.1
6/4/2018 8:15 AM,-1.09,33.02,-117.1
6/4/2018 8:15 AM,-1.28,33.02,-117.1
6/4/2018 8:15 AM,-1.28,33.02,-117.1
6/4/2018 8:15 AM,-1.28,33.02,-117.1
6/4/2018 8:15 AM,-0.32,33.02,-117.1
6/4/2018 8:15 AM,-0.19,33.02,-117.1
6/4/2018 8:15 AM,-2.49,33.02,-117.1
6/4/2018 8:15 AM,-1.8,33.02,-117.1
6/4/2018 8:15 AM,-1.05,33.02,-117.1
6/4/2018 8:15 AM,-1.06,33.02,-117.1
6/4/2018 8:15 AM,-0.55,33.02,-117.1
6/4/2018 8:15 AM,-0.76,33.02,-117.1
6/4/2018 8:15 AM,-0.49,33.02,-117.1
6/4/2018 8:15 AM,-0.38,33.02,-117.1
6/4/2018 8:15 AM,-0.73,33.02,-117.1
6/4/2018 8:15 AM,-0.87,33.02,-117.1
6/4/2018 8:16 AM,-0.7,33.02,-117.1
6/4/2018 8:16 AM,-0.53,33.02,-117.1
6/4/2018 8:16 AM,-0.45,33.02,-117.1
6/4/2018 8:16 AM,-0.48,33.02,-117.1
