Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°F),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°F),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Fuel Level (From Engine ECU)(%),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Intake Air Temperature(°F),Speed (OBD)(mph)
04-Jun-2018 06:14:10.616,-1.07,6.84,7.07,0.01,-0.06,-0.1,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:11.618,-2.3,7.23,6.98,0.06,-0.22,0.03,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:12.618,-1.44,6.69,6.89,0.03,-0.08,-0.06,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:13.622,-1.81,8.71,7.57,0.2,-0.21,-0.05,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:14.618,-1.05,4.94,7.62,-0.1,-0.16,-0.27,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:15.618,-0.47,6.41,7.09,-0.02,-0.16,-0.07,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:16.619,-1.56,7.23,6.99,0,-0.05,-0.09,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:17.618,-1.21,7.55,5.17,-0.05,-0.05,0.05,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:18.618,-0.94,6.91,6.75,-0,-0.1,-0.02,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:19.617,-0.98,6.33,6.8,-0.03,-0.08,-0.07,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:20.623,-1.07,6.25,6.95,-0.02,-0.09,-0.08,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:21.618,-1.85,6.62,7.35,0.03,-0.17,-0.04,0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:22.629,-1.65,6.75,6.75,-0.01,-0.12,-0.05,0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:23.623,-1.8,6.49,7.07,0,-0.13,-0.03,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:24.620,-1.18,6.63,7.63,0.02,-0.12,-0.08,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:25.618,-0.96,5.9,8.04,-0,-0.09,-0.08,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:26.617,0.06,6.66,7.05,-0,-0.05,0,0.17,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:27.617,0.03,6.19,6.57,-0.07,0.08,-0.04,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:28.624,0.66,6.82,6.26,-0.05,0.13,0.03,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:29.626,0.38,6.38,6.47,-0.07,0.07,0.02,0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:30.618,-0.85,6.82,6.76,-0,0.03,-0.01,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:31.616,-0.74,6.98,6.85,0.01,0.01,-0.06,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:32.617,-0.38,6.94,6.28,-0.04,-0.15,0.01,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:33.616,-1.54,7.73,6.86,-0.03,0.03,-0.07,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:34.623,-1.03,7,6.07,-0.04,-0.07,-0,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:35.630,-1.84,6.58,7.19,-0.02,-0.17,-0.05,0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:36.620,-0.94,6.56,6.47,-0.03,-0.08,-0.05,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:37.618,-0.76,6.4,6.17,-0.08,-0.06,-0.07,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:38.618,-0.31,6.88,5.84,-0.07,-0.01,-0.02,-0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:39.617,-1.12,7.08,7.14,0.04,-0.1,0,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:40.618,-1.12,7.52,6.9,-0.01,-0.12,0.06,0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:41.618,-0.48,6.69,6.45,-0.01,-0.11,-0.06,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:42.618,-0.5,6.6,6.07,-0.08,-0.16,-0,0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:43.617,-0.89,7.02,6.68,0.01,-0.11,-0.05,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:44.617,-0.82,7.6,6.38,0.02,-0.02,0.02,0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:45.618,-1.42,7.13,7.26,0.05,-0.05,-0.07,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:46.618,-0.14,6.22,7.05,-0.03,0.04,-0.04,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:47.618,-0.33,5.6,7.58,-0.01,-0.01,-0.15,0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:48.618,-1.1,6.62,7.71,0.05,-0.09,-0.04,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:49.618,-0.68,6.12,7.4,-0.01,-0.05,-0.09,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:50.622,-0.76,5.87,7.7,-0,-0.06,-0.12,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:51.616,-1.28,7.38,6.11,-0.01,-0.11,0.03,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:52.617,-1.1,8.34,5.38,0.03,-0.09,0.13,-0.14,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:53.618,-1.3,7.8,5.14,0,-0.11,0.08,-0.16,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:54.616,-1.55,8.31,5.54,0.04,-0.14,0.13,-0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:55.616,1.69,6.95,4.51,0.01,0.19,-0.01,-0.23,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:56.625,-1.01,7.53,5.78,-0.04,-0.07,0.04,-0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:57.616,-0.64,7.69,5.12,-0.03,-0.05,0.07,-0.16,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:58.617,-1.32,6.64,6.63,-0.03,-0.12,-0.04,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:14:59.616,-1.31,7.23,5.78,-0.04,-0.12,0.02,-0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:00.618,-2.5,7.8,7.89,-0.01,-0.24,0.08,0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:01.616,-1.47,8.84,6.69,0.15,-0.13,0.18,-0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:02.616,-0.74,5.98,7.06,-0.02,-0.06,-0.11,0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:03.622,-1.53,7.39,7.19,-0,0.01,-0.13,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:04.618,-1.24,6.55,7.25,0.01,-0.05,-0.03,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:05.616,-0.9,6.71,7.33,-0.03,-0.13,-0.02,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:06.627,-0.49,4.99,5.97,-0.2,0.03,-0.04,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:07.621,-0.02,6.24,6.41,-0.02,-0.08,-0.08,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:08.617,-1.73,6.87,7.63,0.07,-0.12,0.05,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:09.618,-2.46,8.44,7.82,0.03,-0.23,0.14,0.11,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:10.623,-1.33,6.66,6.53,-0.03,-0.12,-0.04,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:11.617,-1.31,6.86,6.77,-0.01,-0.12,-0.02,0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:12.616,-1.62,7.64,6.75,0.06,-0.15,0.06,0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:13.616,-1.97,6.65,5.29,-0.03,-0.18,-0.04,-0.15,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:14.618,-0.69,7.77,7.35,0.1,-0.05,0.07,0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:15.618,-0.97,6.45,6.85,0.03,-0.08,-0.06,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:16.626,-1.9,7.21,6.53,0.02,-0.17,0.03,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:17.620,-1.89,5.75,7.13,-0.06,-0.17,-0.13,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:18.619,-2.02,6.89,6.14,-0.03,-0.1,-0.08,-0.11,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:19.625,-1.52,7.43,6.07,-0,-0.15,0.07,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:20.619,-0.98,6.81,7.02,-0,-0.09,-0.05,-0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:21.621,-0.77,7.38,6.42,0.01,-0.07,-0.05,-0.11,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:22.616,-3.5,6.93,7.14,-0.01,-0.19,-0.05,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:23.619,-2.23,6.85,5.63,-0.06,-0.13,0.03,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:24.618,-0.51,6.78,6.3,-0.02,-0.03,-0.03,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:25.617,-2.92,8.82,7.69,0.24,-0.28,0.18,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:26.618,-1.55,8.05,6.91,0.03,-0.14,0.1,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:27.616,-1.02,6.77,6.05,-0.06,-0.08,-0.03,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:28.617,-1.29,7.49,6.17,-0.02,-0.11,0.04,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:29.633,-1.62,5.66,6.47,0,-0.15,-0.14,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:30.618,-0.71,7.36,7.75,0.1,-0.05,0.03,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:31.623,-1.77,7.13,7.51,-0.01,-0.16,0.01,0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:32.618,-0.3,5.99,6.3,-0.11,-0.01,-0.11,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:33.619,-1.13,6.7,7.27,0.02,-0.01,-0.09,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:34.620,-0.59,6.37,6.55,-0.03,-0.13,-0.03,0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:35.620,-1.24,6.93,6.92,0.01,-0.07,0.03,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:36.620,-0.3,6.64,7.97,0.01,-0.12,0.05,0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:37.621,0.04,5.76,8.29,0.04,0.02,-0.13,0.16,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:38.616,-0.95,5.8,8.26,0.04,-0.08,-0.15,0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:39.624,-1.16,6.35,6.67,-0.05,-0.09,-0.05,0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:40.617,-1.47,6.24,8.26,0.02,-0.11,-0.13,0.14,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:41.616,-0.99,5.88,7.58,-0.01,-0.08,-0.12,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:42.618,-1.54,7.11,6.16,-0.02,-0.12,0.01,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:43.624,-1.73,8.44,5.27,0.04,-0.15,0.13,-0.13,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:44.622,-1.99,7.78,4.97,-0.03,-0.17,0.1,-0.13,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:45.625,-1.76,7.74,5.36,-0.01,-0.19,0.07,-0.14,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:46.622,-2.74,7.09,5.54,-0.03,-0.26,0,-0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:47.622,-1.39,6.64,5.52,-0.06,-0.12,-0.04,-0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:48.621,-1.12,6.63,6.07,-0.03,-0.1,-0.04,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:49.620,-0.73,7.71,6.22,0.02,-0.06,0.07,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:50.622,-1.43,8.26,6.61,0.1,-0.2,0.07,0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:51.629,-3.36,8.1,6.22,0.04,-0.21,0.05,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:52.621,-1.7,8.57,5.94,0.03,-0.14,-0.08,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:53.623,-1.88,6.22,6.09,-0.08,-0.02,-0.04,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:54.627,-1.02,7.1,6.84,-0.03,-0.12,-0.14,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:55.617,-0.78,5.5,6.18,-0.15,-0,-0.14,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:56.617,-0.59,5.38,5.93,-0.01,-0.15,-0.08,-0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:57.616,-1.48,6.69,6.39,-0.04,-0.11,0.05,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:58.622,-1.73,6.68,6.58,-0.01,0.01,-0,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:15:59.617,-1.86,6.81,7.06,0.02,-0.27,0,0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:00.620,-1.62,6.59,5.97,0.07,-0.06,0.12,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:01.621,-1.97,6.59,7.45,-0.01,-0.2,-0.05,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:02.618,-2.03,6.48,6.74,-0.04,-0.19,-0.06,0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:03.616,-2.55,7.62,7.09,0.1,-0.24,0.06,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:04.618,-0.34,6.48,6.55,0.01,-0.02,-0.06,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:05.623,-0.52,5.54,5.46,-0.2,-0.04,-0.05,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:06.617,-2.2,5.91,7.11,0.04,-0.24,-0.05,0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:07.616,-1.9,6.31,7.74,0.04,0.07,-0.17,0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:08.623,-2.02,5.75,7.9,0.05,-0.14,-0,0.21,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:09.619,-0.19,5.07,8.28,-0,-0.08,-0.2,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:10.622,-1.44,5.96,7.92,0.03,-0.1,-0.11,0.1,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:11.616,-1.29,6.02,7.6,-0.01,-0.11,-0.1,0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:12.619,-1.31,6.67,6.53,-0.03,-0.12,-0.04,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:13.619,-1.44,6.94,6.68,-0,-0.13,-0.01,-0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:14.620,-1.3,6.95,6.45,-0.01,-0.11,-0.01,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:15.616,-1.43,6.91,6.26,-0.03,-0.13,-0.01,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:16.616,-1.16,6.85,6.79,-0,-0.1,-0.02,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:17.618,-1.47,6.86,6.89,-0.01,-0.12,-0.02,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:18.616,-1.44,6.89,6.3,-0.03,-0.12,-0.01,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:19.616,-1.44,7.28,6.21,-0,-0.13,0.02,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:20.618,-1.53,7.26,6.05,-0.02,-0.14,0.03,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:21.618,-1.67,8.41,5.6,0.01,-0.13,0.08,-0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:22.618,-1.53,8.23,5.08,0.01,-0.14,0.12,-0.17,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:23.619,-1.2,8.02,5.42,0,-0.1,0.1,-0.13,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:24.618,-2.04,7.26,5.68,-0.03,-0.19,0.02,-0.11,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:25.618,-1.93,7.92,6.22,0.01,-0.18,0.09,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:26.618,-0.46,7.6,5.92,-0.01,-0.04,0.12,-0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:27.618,-0.88,7.59,5.98,0.01,-0.14,0.08,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:28.618,-1.21,7.45,5.86,-0.02,-0.14,0.01,-0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:29.616,-1.31,6.99,6.25,-0.03,-0.1,0.06,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:30.621,-2.63,7.67,6.42,0.06,-0.1,-0.01,-0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:31.621,-1.23,7.14,6.08,0,-0.16,0.01,-0.08,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:32.624,-1.57,6.89,6.57,-0.01,-0.1,-0.03,-0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:33.623,-1.54,7.05,6.5,-0,-0.08,0,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:34.616,-2.21,6.44,7.06,0.01,-0.21,-0.06,0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:35.625,-1.7,7.16,7.08,-0.01,-0.12,-0.04,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:36.618,-1.92,6.9,6.72,0.01,-0.19,0.03,0,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:37.617,-1,7.06,6.55,-0.01,-0.15,0.04,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:38.619,-0.99,7.04,6.45,-0.02,-0.08,-0,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:39.618,-1.44,7.37,6.51,0.02,-0.12,0.08,0.12,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:40.617,-1.63,7.66,6.66,0.01,-0.15,0.06,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:41.616,-0.95,7.01,6.06,-0.04,-0.08,-0,-0.07,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:42.624,-1.17,8,6.13,0.04,-0.1,0.1,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:43.618,-1.27,7.9,7.1,0.1,-0.09,0.06,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:44.618,-1.48,7.02,6.51,-0.02,-0.12,-0.01,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:45.623,-1.7,7.15,5.91,-0.03,-0.06,0.06,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:46.618,-2.07,6.83,6.47,-0.01,-0.23,0.01,-0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:47.619,-2.62,7.2,7,0.07,-0.23,-0.01,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:48.617,-1.49,7.21,5.84,-0.02,-0.09,0.03,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:49.618,-0.56,6.04,5.98,-0.12,-0.13,0,-0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:50.615,-1.72,7.67,6.49,-0.01,-0.16,0.06,-0.02,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:51.615,-1.45,7.01,6.13,-0.03,-0.13,-0,-0.06,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:52.617,-2.2,6.53,6.32,-0.04,-0.21,-0.05,-0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:53.616,-2.37,6.5,6.4,-0.05,-0.22,-0.06,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:54.622,-2.07,6.53,7.11,0.01,-0.19,-0.05,0.04,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:55.617,-1.79,6.82,6.81,-0.04,-0.16,-0.02,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:56.618,-1.66,7.06,5.65,-0.06,-0.15,0,-0.11,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:57.619,-0.99,5.61,5.85,-0.16,-0.08,-0.15,-0.09,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:58.619,-1.96,6.61,7,-0,-0.17,-0.05,0.05,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:16:59.618,-1.87,6.39,6.59,-0.04,-0.1,-0.05,0.01,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
04-Jun-2018 06:17:00.616,-1.4,6.79,6.37,-0.03,-0.14,-0.01,-0.03,-,13.92,185,712.5,0,88.24,-,-,-,-,78.8,0
